player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Adam Pardy,D,WPG,2014-15,30,Standard (1-way),700000,L,0,0,0,1,8,55,-0.09000000000000002,-0.020000000000000018,-0.009999999999999981,0.12,-76,-1,-10,2,16,5,-7,4,-7,3,0,49562,40348,7401,223,29,28,1,0,0,0,0,0,74,66,7,0,10,7,3,0,35,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,37,0,3,9,8,1,0,-2,2,-10,0,69000000,0.010145,pre-covid
TJ Galiardi,F,WPG,2014-15,26,Standard (1-way),700000,L,0,0,0,0,-8,38,-0.17000000000000004,-0.07000000000000006,-0.06999999999999999,0.06999999999999995,-112,-19,-18,-8,-35,-7,-2,-1,-10,1,0,23850,18517,4912,234,35,28,6,1,1,1,0,0,38,37,1,0,11,9,2,0,7,5,2,0,3,3,0,0,1,1,0,0,2,2,0,0,9,5,0,1,14,9,0,1,0,0,0,0,10,8,0,0,69000000,0.010145,pre-covid
Jordan Nolan,F,L.A,2014-15,25,Standard (1-way),700000,L,0,0,0,0,-6,60,-0.06000000000000005,-0.07999999999999996,-0.1,-0.91,-26,-6,3,0,-32,-6,2,0,0,0,0,35872,35394,64,175,44,44,0,0,6,6,0,0,102,101,0,1,11,11,0,0,16,16,0,0,3,3,0,0,1,1,0,0,1,1,0,0,5,3,0,0,11,11,0,0,3,3,0,0,6,6,0,0,69000000,0.010145,pre-covid
Joakim Lindstrom,F,TOR,2014-15,30,Standard (1-way),700000,L,2,3,0,0,-15,53,0.040000000000000036,0.030000000000000027,0,0.020000000000000018,27,-10,3,0,1,-14,1,-2,0,29,5,34584,31647,28,2732,61,48,0,13,4,2,0,2,14,14,0,0,20,19,0,1,13,13,0,0,1,1,0,0,0,0,0,0,7,7,0,0,16,15,0,0,5,5,0,0,6,3,0,3,4,0,0,0,69000000,0.010145,pre-covid
Jordie Benn,D,DAL,2014-15,26,Standard (1-way),700000,L,0,2,0,0,-5,73,-0.010000000000000009,0.030000000000000027,0.010000000000000009,-0.10999999999999999,-28,-16,7,-6,56,-7,9,-1,-10,18,3,79035,66690,7620,2926,70,66,2,2,2,2,0,0,92,81,7,2,16,14,2,0,44,38,4,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,121,98,0,3,14,12,0,2,-20,-22,0,0,69000000,0.010145,pre-covid
John Scott,F,S.J,2014-15,31,Standard (1-way),700000,L,0,0,0,0,0,38,-0.07,-0.06,0,-0.76,-22,0,-3,-2,-24,-1,-4,-3,0,0,0,16990,16721,0,3,19,18,0,0,3,2,0,0,94,94,0,0,7,7,0,0,11,11,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,1,1,0,0,-13,-6,0,0,69000000,0.010145,pre-covid
Teemu Pulkkinen,F,DET,2014-15,22,Entry-Level,698333,R,1,1,0,0,5,31,0.16000000000000003,0.040000000000000036,0,0.07000000000000006,74,12,16,6,6,5,1,2,0,59,7,21345,16640,0,4363,67,45,0,21,5,4,0,1,3,2,0,1,2,2,0,0,4,3,0,1,7,1,0,6,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,3,2,0,1,-8,-8,0,0,69000000,0.010121,pre-covid
Reid Boucher,F,N.J,2014-15,20,Entry-Level,692500,L,0,0,0,0,-4,11,0.07,0.030000000000000027,0,-1,-16,-4,-3,-2,-17,-3,-2,-1,0,0,0,7352,7195,0,54,20,19,0,0,1,1,0,0,9,9,0,0,7,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,69000000,0.010036,pre-covid
Raman Hrabarenka,D,N.J,2014-15,21,Entry-Level,692500,R,0,0,0,0,1,1,-0.02999999999999997,-0.030000000000000027,-0.14,0,-2,0,0,0,0,1,0,0,-1,0,0,715,653,62,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,69000000,0.010036,pre-covid
John Ramage,D,CGY,2014-15,23,Entry-Level,690000,R,0,0,0,0,-1,1,0.04999999999999993,0.019999999999999907,0,0,1,-1,1,1,1,-1,1,1,0,0,0,1090,1090,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.01,pre-covid
Brendan Gallagher,F,MTL,2014-15,22,Entry-Level,685000,R,3,5,0,0,23,82,0.14999999999999997,0.07,-0.1,0.030000000000000027,228,38,59,12,62,14,22,-1,0,139,18,81612,67353,57,11416,254,196,0,39,24,18,0,3,48,44,0,1,43,37,0,4,18,16,0,2,37,19,0,10,9,5,0,2,43,32,0,10,56,44,0,0,49,45,0,0,23,15,0,5,12,10,0,-2,69000000,0.009928,pre-covid
Kevin Connauton,D,CBJ,2014-15,24,Standard (1-way),683333,L,0,3,0,0,5,62,0.08000000000000002,0.019999999999999962,0.88,-0.020000000000000018,26,15,-6,0,-46,2,-19,-6,0,59,9,60324,53204,97,5915,96,68,0,20,9,7,0,0,83,75,0,2,11,10,0,0,33,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,47,0,0,12,8,0,3,-18,-20,0,0,69000000,0.009903,pre-covid
Victor Rask,F,CAR,2014-15,21,Entry-Level,680833,L,2,9,0,0,-14,80,0.08999999999999997,0.020000000000000018,0.22000000000000003,0.040000000000000036,274,8,35,8,104,-7,9,0,-3,163,18,78399,60585,2080,11148,172,126,5,32,11,8,0,2,42,35,0,2,46,36,1,5,34,21,0,7,14,9,0,3,4,2,0,1,468,424,3,12,450,408,7,13,36,25,4,3,22,12,0,7,12,6,0,2,69000000,0.009867,pre-covid
Will Acton,F,EDM,2014-15,26,Entry-Level,680000,L,0,0,0,0,-2,3,-0.16999999999999993,-0.10000000000000003,-0.01999999999999999,-0.88,-5,-3,-1,0,-1,-2,-1,0,-1,0,0,1928,1682,243,3,2,2,0,0,0,0,0,0,3,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,69000000,0.009855,pre-covid
Daniil Tarasov,F,S.J,2014-15,23,Entry-Level,680000,L,0,0,0,0,2,5,0.05999999999999994,0,0,0.28,7,2,0,0,2,2,0,0,0,4,0,2271,2155,0,114,5,5,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,69000000,0.009855,pre-covid
Ronalds Kenins,F,VAN,2014-15,23,Entry-Level,680000,L,0,0,0,0,0,30,-0.020000000000000018,-0.040000000000000036,-0.12,-0.38,-18,-2,-12,-3,-20,-2,-12,-3,0,1,0,22083,21682,12,209,38,38,0,0,4,4,0,0,71,71,0,0,13,13,0,0,9,9,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,8,0,0,-8,-8,0,0,69000000,0.009855,pre-covid
Josh Anderson,F,CBJ,2014-15,20,Entry-Level,678333,R,0,0,0,0,-1,6,0.020000000000000018,0.030000000000000027,0,-0.92,0,-1,-4,0,0,-1,-4,0,0,0,0,4842,4820,0,8,10,10,0,0,0,0,0,0,24,24,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,69000000,0.009831,pre-covid
Colby Robak,D,ANA,2014-15,24,Standard (1-way),675000,L,0,0,0,0,2,12,0,0.03999999999999998,0.04000000000000001,0.09999999999999998,2,1,-2,-2,5,2,-1,-2,-1,0,0,10021,9403,478,49,8,8,0,0,0,0,0,0,16,15,1,0,2,2,0,0,8,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,0,0,0,0,0,0,69000000,0.009783,pre-covid
Jonathon Blum,D,MIN,2014-15,25,Standard (2-way),675000,R,0,0,0,0,-3,4,-0.07999999999999996,-0.05999999999999994,-0.33,-0.88,-3,-3,1,0,-2,-3,1,0,0,0,0,2368,2243,57,21,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,-2,-2,0,0,69000000,0.009783,pre-covid
Eric Tangradi,F,MTL,2014-15,25,Standard (1-way),675000,L,0,0,0,0,-3,7,-0.11000000000000004,-0.11000000000000004,0,0,-10,-3,-1,0,-8,-3,0,0,0,0,0,3245,3218,0,0,5,5,0,0,0,0,0,0,12,12,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-5,-5,0,0,69000000,0.009783,pre-covid
Chris Porter,F,STL,2014-15,30,Standard (1-way),675000,L,0,0,0,0,-2,24,0,0.020000000000000018,-0.12,-0.87,-20,-3,6,0,-15,-3,6,0,0,0,0,13758,13360,229,94,24,24,0,0,1,1,0,0,63,63,0,0,1,1,0,0,1,1,0,0,3,3,0,0,0,0,0,0,4,4,0,0,5,5,0,0,1,1,0,0,1,1,0,0,-2,-2,0,0,69000000,0.009783,pre-covid
Thomas Hickey,D,NYI,2014-15,25,Standard (1-way),675000,L,0,0,0,2,-7,81,-0.06000000000000005,-0.010000000000000009,0.03999999999999998,-0.13,-18,-31,4,-2,58,-16,11,3,-15,6,0,91984,79100,8401,939,82,67,5,2,2,1,0,0,117,98,17,0,39,30,6,0,55,47,5,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,136,104,1,7,20,17,1,0,-4,-4,-2,2,69000000,0.009783,pre-covid
Oscar Lindberg,F,NYR,2014-15,22,Entry-Level,675000,L,0,0,0,0,0,1,0.030000000000000027,0.040000000000000036,0,0,1,0,0,0,1,0,0,0,0,0,0,498,498,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000,0.009783,pre-covid
Andrew Miller,F,EDM,2014-15,25,Standard (2-way),675000,R,0,0,0,0,-2,9,-0.040000000000000036,-0.04999999999999999,0,0,5,-2,2,1,3,-4,0,-1,0,0,0,7425,7369,8,0,14,14,0,0,1,1,0,0,7,7,0,0,3,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,6,6,0,0,5,3,0,0,0,0,0,0,69000000,0.009783,pre-covid
Kael Mouillierat,F,NYI,2014-15,26,Standard (2-way),675000,L,0,0,0,0,-3,6,-0.08000000000000002,-0.07,0,-1,-8,-3,-1,-1,-7,-2,-1,-1,0,0,0,3124,3075,0,9,1,1,0,0,1,1,0,0,8,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,18,18,0,0,3,3,0,0,1,1,0,0,-8,-8,0,0,69000000,0.009783,pre-covid
Xavier Ouellet,D,DET,2014-15,20,Entry-Level,670000,L,0,0,0,0,4,21,0.040000000000000036,0.04999999999999993,-0.1,0.14,12,4,-1,-1,23,6,2,1,0,2,0,20652,19314,680,191,27,23,0,0,2,2,0,0,11,11,0,0,2,1,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,1,1,0,0,0,0,0,0,69000000,0.00971,pre-covid
Brendan Shinnimin,F,ARI,2014-15,23,Entry-Level,667500,L,0,0,0,0,-1,12,-0.010000000000000009,-0.040000000000000036,0,-0.32999999999999996,-1,-1,-4,-1,0,0,-1,0,0,1,0,7945,7813,0,80,10,9,0,0,0,0,0,0,12,12,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,42,42,0,0,59,59,0,0,4,4,0,0,1,1,0,0,-2,-2,0,0,69000000,0.009674,pre-covid
Jyrki Jokipakka,D,DAL,2014-15,22,Entry-Level,666667,L,0,0,0,0,-2,51,-0.07000000000000006,-0.050000000000000044,-0.07,0.18000000000000005,-53,-7,7,-2,-10,-1,6,2,-5,2,0,50523,46127,3033,181,40,37,0,0,0,0,0,0,42,38,4,0,16,15,0,0,37,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,0,1,10,8,0,0,-6,-6,0,0,69000000,0.009662,pre-covid
Victor Bartley,D,NSH,2014-15,26,Standard (1-way),666667,L,0,0,0,0,1,37,-0.050000000000000044,-0.040000000000000036,0.010000000000000009,0.17000000000000004,-16,-5,3,0,1,3,11,4,-6,0,0,29825,28380,1216,26,28,26,1,0,0,0,0,0,77,71,4,0,2,2,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,0,1,10,10,0,0,-16,-16,0,0,69000000,0.009662,pre-covid
Alexey Marchenko,D,DET,2014-15,22,Entry-Level,666667,R,0,0,0,0,-2,13,0.07000000000000006,0.07999999999999996,0.09999999999999999,-0.32999999999999996,26,1,2,-1,27,-1,0,-2,0,0,0,12036,11182,589,91,7,6,0,0,1,0,0,0,9,7,2,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,1,1,0,0,-2,-2,0,0,69000000,0.009662,pre-covid
Vincent Trocheck,F,FLA,2014-15,20,Entry-Level,661667,R,1,0,0,0,9,50,0.06000000000000005,0.020000000000000018,-0.12,0.09999999999999998,74,10,5,7,36,8,2,5,0,40,1,42016,37861,179,2564,89,79,0,10,7,6,0,1,93,93,0,0,21,19,1,0,8,8,0,0,5,4,0,1,3,2,0,1,234,210,1,16,247,226,4,1,19,19,0,0,15,15,0,0,0,0,0,0,69000000,0.009589,pre-covid
Greg McKegg,F,TOR,2014-15,22,Entry-Level,660000,L,0,0,0,0,0,3,-0.12999999999999995,-0.12,0,-0.9,-7,0,-3,0,-7,0,-3,0,0,0,0,1654,1633,0,21,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,16,15,0,0,2,2,0,0,0,0,0,0,2,2,0,0,69000000,0.009565,pre-covid
Michael Bournival,F,MTL,2014-15,22,Entry-Level,660000,L,0,0,0,0,3,29,0,0.010000000000000009,-0.09,0.15000000000000002,2,3,1,0,4,3,1,0,0,1,0,13725,13299,295,76,27,27,0,0,3,3,0,0,26,26,0,0,6,6,0,0,7,7,0,0,2,2,0,0,1,1,0,0,4,4,0,0,1,1,0,0,10,10,0,0,2,2,0,0,4,4,0,0,69000000,0.009565,pre-covid
Jordan Martinook,F,ARI,2014-15,21,Entry-Level,658250,L,0,0,0,0,-3,8,0.040000000000000036,0.04999999999999993,-0.05,-0.76,-4,-3,-1,-1,2,-3,-1,-1,0,0,0,5615,5253,352,10,8,8,0,0,0,0,0,0,14,14,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,0,0,4,4,0,0,69000000,0.00954,pre-covid
Brett Kulak,D,CGY,2014-15,20,Entry-Level,656667,L,0,0,0,0,0,1,0.13,0.07999999999999996,0,0,2,0,1,1,2,0,1,1,0,1,0,1171,1047,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,69000000,0.009517,pre-covid
Dana Tyrell,F,CBJ,2014-15,25,Standard (2-way),655000,L,0,0,0,0,-1,3,-0.2700000000000001,-0.27999999999999997,0,0,-14,-1,-1,-1,-14,-1,-1,-1,0,0,0,1249,1249,0,0,1,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,69000000,0.009493,pre-covid
Eriah Hayes,F,S.J,2014-15,25,Entry-Level,655000,R,0,0,0,0,-2,4,-0.09000000000000002,-0.02999999999999997,0,-0.92,-1,-2,-1,-1,-1,-2,-1,-1,0,0,0,2393,2372,0,21,10,10,0,0,0,0,0,0,7,7,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,-2,-2,0,0,69000000,0.009493,pre-covid
Scott Wilson,F,PIT,2014-15,22,Entry-Level,655000,L,0,0,0,0,0,1,-0.18,-0.16999999999999998,0,0,1,0,-1,0,1,0,-1,0,0,0,0,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000,0.009493,pre-covid
Bryan Rust,F,PIT,2014-15,22,Entry-Level,652500,R,0,0,0,0,-3,14,0.030000000000000027,0,-0.11,0.050000000000000044,9,-2,0,0,-2,-3,-4,-1,0,7,1,10102,9400,12,329,34,26,0,2,1,1,0,0,21,19,0,0,2,2,0,0,6,5,0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,4,4,0,0,69000000,0.009457,pre-covid
Patrick Brown,F,CAR,2014-15,22,Entry-Level,652500,R,0,0,0,0,-4,7,-0.04999999999999999,-0.03999999999999998,-0.07,-0.93,-10,-4,2,0,-8,-4,2,0,0,0,0,3730,3063,109,9,4,4,0,0,0,0,0,0,11,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,69000000,0.009457,pre-covid
Eric O'Dell,F,WPG,2014-15,24,Standard (2-way),650000,R,0,0,0,0,0,11,0.09999999999999998,0.06000000000000005,0,0.36,1,0,-2,1,1,0,-2,1,0,0,0,4906,4810,0,81,6,6,0,0,0,0,0,0,14,14,0,0,8,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,18,18,0,0,23,23,0,0,0,0,0,0,1,1,0,0,-2,-2,0,0,69000000,0.00942,pre-covid
Chad Ruhwedel,D,BUF,2014-15,24,Standard (2-way),650000,R,0,0,0,0,3,4,0.12,0.13,0,0.12,-3,3,0,0,-5,3,0,0,0,2,0,2991,2911,0,43,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,69000000,0.00942,pre-covid
Colin Fraser,F,STL,2014-15,29,Standard (2-way),650000,L,0,0,0,0,-1,1,-0.36000000000000004,-0.34,0,0,-3,-1,-1,0,-3,-1,-1,0,0,0,0,282,282,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,69000000,0.00942,pre-covid
Eric Boulton,F,NYI,2014-15,37,35+ (1-way),650000,L,0,0,0,0,-1,10,-0.08000000000000002,-0.08000000000000002,0,0.18000000000000005,-8,-1,0,1,-6,0,0,2,0,1,0,4318,4262,0,20,9,9,0,0,2,2,0,0,10,10,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,-4,-2,0,-2,69000000,0.00942,pre-covid
Luke Adam,F,CBJ,2014-15,24,Standard (2-way),650000,L,0,0,0,0,0,3,0.08000000000000007,0.030000000000000027,0,0,-2,0,-1,0,-2,0,-1,0,0,0,0,1160,1149,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,0,0,69000000,0.00942,pre-covid
Colton Sceviour,F,DAL,2014-15,25,Standard (1-way),650000,R,0,4,0,0,1,71,0.030000000000000027,0.010000000000000009,-0.06,-0.030000000000000027,79,6,-3,3,54,4,-3,3,-4,39,7,54172,47653,1227,4359,113,97,0,12,9,9,0,0,77,73,1,1,24,24,0,0,21,19,1,1,10,7,0,1,2,2,0,0,30,20,1,7,41,30,4,1,41,41,0,0,17,13,0,4,2,2,0,0,69000000,0.00942,pre-covid
Brad Malone,F,CAR,2014-15,25,Standard (1-way),650000,L,0,0,0,0,-8,65,-0.10000000000000003,-0.08000000000000002,-0.05,-0.30999999999999994,-44,-13,6,-3,-24,-7,9,-1,-5,1,0,39587,37060,1447,340,65,64,0,1,7,7,0,0,162,159,3,0,16,14,2,0,19,17,1,1,8,7,0,0,1,1,0,0,30,28,2,0,19,18,0,0,16,14,0,2,8,8,0,0,-13,-8,2,-7,69000000,0.00942,pre-covid
Brayden McNabb,D,L.A,2014-15,23,Standard (1-way),650000,L,0,5,0,0,11,71,0.039999999999999925,0.029999999999999916,0.039999999999999994,-0.08000000000000007,139,12,-2,0,127,14,5,4,-7,39,8,67730,58932,3155,4577,74,64,0,10,2,2,0,0,175,157,12,5,12,10,2,0,45,37,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,56,43,2,8,22,17,0,5,-4,-10,-5,9,69000000,0.00942,pre-covid
Chris Butler,D,STL,2014-15,27,Standard (2-way),650000,L,0,0,1,0,8,33,0,0,0.22000000000000003,0,28,7,-7,1,20,5,-6,2,0,10,0,34038,32012,706,701,54,50,1,3,3,2,1,0,31,29,0,1,5,5,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,0,0,6,5,0,0,-2,1,0,2,69000000,0.00942,pre-covid
Harry Zolnierczyk,F,NYI,2014-15,26,Standard (2-way),650000,L,0,0,0,0,-1,2,-0.14,-0.14,0.16,0,-6,-2,-2,-2,-4,-1,-1,-1,-1,0,0,1335,1193,89,0,1,1,0,0,0,0,0,0,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,2,0,0,69000000,0.00942,pre-covid
Tyson Strachan,D,BUF,2014-15,29,Standard (2-way),650000,R,0,0,0,1,-30,46,-0.07999999999999996,0,-0.03,-0.15000000000000002,-248,-50,-18,-13,-141,-29,4,-1,-19,0,0,52397,45349,5865,326,38,37,0,0,0,0,0,0,67,60,6,0,13,9,3,0,24,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,81,0,7,5,4,1,0,-4,-4,-9,9,69000000,0.00942,pre-covid
Shane O'Brien,D,FLA,2014-15,30,Standard (1-way),650000,L,0,0,0,0,-4,9,-0.06,-0.06,0.22999999999999998,0.10999999999999999,-6,-5,2,-2,-5,-4,2,-2,-1,1,0,7279,6896,313,59,4,3,0,1,0,0,0,0,36,33,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,0,0,0,0,0,0,69000000,0.00942,pre-covid
Mike Angelidis,F,T.B,2014-15,29,Standard (2-way),650000,L,0,0,0,0,0,3,0.050000000000000044,0.040000000000000036,0,-1,0,0,1,0,0,0,1,0,0,0,0,1322,1315,0,7,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69000000,0.00942,pre-covid
Steven Pinizzotto,F,EDM,2014-15,30,Standard (2-way),650000,R,0,0,0,0,1,18,-0.03999999999999998,-0.030000000000000027,0.15,-0.75,0,0,0,1,1,0,0,1,-1,0,0,8563,8260,283,18,15,13,1,0,2,2,0,0,32,32,0,0,2,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,-6,-8,0,0,69000000,0.00942,pre-covid
Michael Kostka,D,NYR,2014-15,28,Standard (1-way),650000,R,0,0,0,0,1,7,0,0.050000000000000044,0.19999999999999998,0.06000000000000005,-2,0,-3,-3,2,1,-3,-2,-1,0,0,6462,6068,285,27,7,5,2,0,0,0,0,0,6,5,0,0,2,2,0,0,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,0,0,2,2,0,0,69000000,0.00942,pre-covid
Peter Regin,F,CHI,2014-15,28,Standard (1-way),650000,L,0,0,0,0,1,4,0.04999999999999993,0.029999999999999916,0,0,4,1,0,0,2,1,-1,0,0,0,0,2000,1939,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4,2,0,0,69000000,0.00942,pre-covid
Patrick Eaves,F,DAL,2014-15,30,Standard (1-way),650000,R,6,3,0,0,12,47,0.08999999999999997,0.020000000000000018,0.03999999999999998,0.07999999999999996,148,29,26,10,80,12,8,-1,1,70,11,38683,32093,651,4988,91,70,1,16,14,7,0,5,69,62,0,6,18,16,0,0,10,8,0,2,14,6,0,4,7,2,0,3,2,2,0,0,3,3,0,0,27,25,0,1,13,10,0,3,18,14,0,0,69000000,0.00942,pre-covid
Carl Klingberg,F,WPG,2014-15,23,Standard (2-way),650000,R,0,0,0,0,-1,2,-0.010000000000000009,0.010000000000000009,0,0,-4,-1,0,0,-4,-1,0,0,0,0,0,397,397,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,69000000,0.00942,pre-covid
