player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Vladimir Sobotka,F,STL,2016-17,28,0,Standard (1-way),2725000,L,0,0,0,0,1,0.24,0.21999999999999997,0,-0.10999999999999999,3,0,2,1,2,0,1,1,0,2,0,1001,631,108,262,2,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1,1,0,0,6,3,0,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73000000,0.037329,pre-covid
Elias Lindholm,F,CAR,2016-17,21,-2,Standard (1-way),2700000,R,2,9,1,4,72,0.06000000000000005,0.010000000000000009,-0.04000000000000001,0.04999999999999993,140,10,37,14,36,-4,12,2,-3,117,16,78543,60979,5045,8892,151,119,2,21,11,8,0,2,99,93,3,1,57,41,13,0,37,27,3,6,20,11,0,6,4,1,0,2,353,255,28,47,282,220,22,22,43,35,0,7,34,20,4,8,16,16,-2,0,73000000,0.036986,pre-covid
Nino Niederreiter,F,MIN,2016-17,23,17,Standard (1-way),2666667,L,8,7,0,0,82,0.14999999999999997,0.08000000000000007,-0.11,0.05999999999999994,244,42,42,25,105,19,19,11,0,139,24,74153,63262,15,9605,186,147,0,36,25,16,0,8,120,116,0,4,32,31,0,1,27,22,0,3,13,6,0,6,6,2,0,3,0,0,0,0,1,0,0,0,20,20,0,0,32,25,0,6,3,11,0,-14,73000000,0.03653,pre-covid
Ben Lovejoy,D,N.J,2016-17,32,-7,Standard (1-way),2666667,R,0,0,0,0,82,-0.15000000000000002,-0.06,0.010000000000000009,-0.32000000000000006,-335,-41,-41,-16,-117,-9,-5,2,-26,3,0,102209,83343,14749,387,84,79,2,1,1,1,0,0,82,71,10,0,18,14,4,0,40,32,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,105,0,15,6,4,0,0,-24,-22,-7,0,73000000,0.03653,pre-covid
Derek Dorsett,F,VAN,2016-17,29,-6,Standard (1-way),2650000,R,0,0,0,0,14,-0.020000000000000018,0,-0.24,-0.84,5,-6,0,-2,8,-6,0,-2,0,0,0,8343,7944,301,13,24,24,0,0,1,1,0,0,35,34,1,0,2,2,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,6,6,0,0,3,3,0,0,0,2,0,-5,73000000,0.036301,pre-covid
Mika Zibanejad,F,NYR,2016-17,23,9,Standard (1-way),2625000,R,4,8,0,1,55,0.06000000000000005,0.010000000000000009,-0.15,0.020000000000000018,63,24,11,6,-10,6,-7,-5,-3,93,13,56244,43792,2243,7390,115,78,1,28,13,7,0,4,23,22,0,0,36,34,1,1,30,20,1,9,8,3,0,3,4,1,0,3,477,379,20,55,449,349,20,41,25,22,1,1,23,14,0,7,14,14,0,0,73000000,0.035959,pre-covid
Mark Stuart,D,WPG,2016-17,32,4,Standard (1-way),2625000,L,0,0,0,0,42,-0.14,-0.03999999999999998,-0.020000000000000018,0.21999999999999997,-119,-11,-9,-6,-29,1,0,-3,-10,1,0,31385,25482,5258,12,24,22,2,0,2,2,0,0,68,61,7,0,3,3,0,0,23,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,53,0,1,2,2,0,0,-10,-12,0,0,73000000,0.035959,pre-covid
Thomas Vanek,F,FLA,2016-17,32,-5,Standard (1-way),2600000,R,5,8,0,0,68,0.08000000000000007,-0.020000000000000018,-0.08,-0.030000000000000027,71,13,5,3,-53,4,-4,0,0,89,11,58769,46512,18,9888,133,99,0,24,17,12,0,4,29,27,1,0,21,15,0,5,34,28,0,4,16,10,0,3,8,4,0,3,6,5,0,0,9,6,0,0,5,4,0,0,31,21,0,7,-6,-6,0,-4,73000000,0.035616,pre-covid
Kevin Hayes,F,NYR,2016-17,24,10,Standard (1-way),2600000,L,1,6,1,6,75,-0.04999999999999999,-0.06,0.03,-0.020000000000000018,-114,6,7,11,-126,-2,-3,2,-10,59,11,74582,58611,6350,6232,141,107,11,15,17,13,1,1,40,38,1,0,53,43,7,0,64,60,0,3,12,9,0,1,6,4,0,1,439,346,51,24,518,409,27,47,28,22,0,1,32,13,6,5,4,-2,0,4,73000000,0.035616,pre-covid
Dmitry Orlov,D,WSH,2016-17,24,30,Standard (1-way),2570000,L,1,5,0,0,81,0.07000000000000006,0.040000000000000036,0.15999999999999998,-0.010000000000000009,181,36,4,6,116,25,-6,0,-1,67,10,95026,85769,1195,5406,125,111,1,12,6,5,0,1,121,111,0,6,34,30,0,1,50,47,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,89,0,0,26,18,0,5,-22,-20,0,0,73000000,0.035205,pre-covid
Matt Dumba,D,MIN,2016-17,21,15,Standard (1-way),2550000,R,6,6,0,1,76,0.040000000000000036,-0.020000000000000018,0.010000000000000009,0.020000000000000018,63,31,14,14,-52,16,8,10,-3,131,19,92619,77616,2710,10044,131,74,0,42,11,4,0,5,96,90,3,3,18,15,0,2,43,39,2,2,6,1,0,3,3,0,0,2,0,0,0,0,0,0,0,0,71,62,2,3,23,14,1,6,-20,-14,0,-6,73000000,0.034932,pre-covid
Ryan Strome,F,NYI,2016-17,22,-8,Standard (1-way),2500000,R,2,6,0,0,69,0.09000000000000002,-0.03999999999999998,0.39,-0.010000000000000009,94,10,9,9,-62,-5,-2,-1,0,124,13,60476,48554,77,9588,114,80,0,22,13,11,0,1,59,57,0,0,33,27,0,4,32,24,0,5,8,7,0,1,4,3,0,1,147,144,0,3,197,190,2,1,21,20,0,0,17,10,0,5,-18,-12,2,-8,73000000,0.034247,pre-covid
Lee Stempniak,F,CAR,2016-17,33,2,Standard (1-way),2500000,R,2,4,0,0,82,0.040000000000000036,-0.020000000000000018,-0.18,-0.030000000000000027,75,17,26,16,-55,5,13,7,-1,116,12,77952,66809,52,9189,131,112,0,15,16,13,0,2,113,108,0,2,57,55,0,2,49,42,0,7,24,19,0,3,7,4,0,2,3,3,0,0,5,5,0,0,16,16,0,0,24,20,0,4,-4,0,0,-2,73000000,0.034247,pre-covid
Matt Martin,F,TOR,2016-17,27,0,Standard (1-way),2500000,L,0,0,0,0,82,-0.040000000000000036,-0.030000000000000027,-0.010000000000000009,-0.37,-46,-2,-8,0,-29,0,-7,1,-2,0,0,43776,42059,1559,105,66,62,4,0,5,5,0,0,300,295,5,0,16,14,2,0,13,13,0,0,8,7,1,0,1,1,0,0,0,0,0,0,11,8,0,1,26,24,0,0,4,4,0,0,-2,-9,3,-5,73000000,0.034247,pre-covid
Matt Greene,D,L.A,2016-17,33,3,Standard (1-way),2500000,R,0,0,0,0,26,-0.06000000000000005,-0.030000000000000027,0.010000000000000009,-1,-16,2,-2,1,0,2,3,1,-1,0,0,20564,18501,1786,6,14,13,1,0,1,1,0,0,71,65,6,0,3,2,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,0,1,1,0,0,-12,-12,0,0,73000000,0.034247,pre-covid
Jannik Hansen,F,S.J,2016-17,30,2,Standard (1-way),2500000,R,0,0,0,0,43,-0.04999999999999999,-0.010000000000000009,0,0.13,-34,-10,-6,-9,14,5,8,4,-11,8,0,41414,36036,3643,477,73,65,2,0,8,7,0,0,43,41,2,0,21,17,2,1,14,13,1,0,11,10,0,0,4,4,0,0,0,0,0,0,1,1,0,0,15,11,0,0,12,12,0,0,16,14,5,-5,73000000,0.034247,pre-covid
Ryan Ellis,D,NSH,2016-17,25,17,Standard (1-way),2500000,R,6,8,1,2,71,-0.030000000000000027,-0.020000000000000018,0,0.010000000000000009,-64,20,8,12,-34,9,-2,3,-9,98,15,102052,77248,10373,8785,140,84,7,39,16,10,1,4,64,52,4,2,37,23,9,2,41,30,5,4,6,1,2,3,5,1,1,3,0,0,0,0,0,0,0,0,137,103,2,23,22,10,2,6,25,30,2,-7,73000000,0.034247,pre-covid
Nail Yakupov,F,STL,2016-17,22,-3,Standard (1-way),2500000,L,0,0,0,0,40,0.030000000000000027,0.020000000000000018,0,-0.06999999999999995,22,-2,3,2,18,0,4,3,0,6,0,25553,24658,4,642,35,34,0,1,3,3,0,0,32,32,0,0,11,11,0,0,3,3,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,6,6,0,0,4,4,0,0,73000000,0.034247,pre-covid
Joe Colborne,F,COL,2016-17,26,-21,Standard (1-way),2500000,L,2,1,0,0,61,0,-0.020000000000000018,-0.09,0.010000000000000009,-81,-20,0,-2,-89,-21,0,-4,-4,26,5,39204,34049,1711,2803,46,33,1,10,4,2,0,2,82,77,0,5,10,9,1,0,18,16,1,1,7,4,0,3,2,0,0,2,45,29,5,11,72,61,5,3,14,12,0,1,4,3,0,1,-6,-6,-2,2,73000000,0.034247,pre-covid
Brock Nelson,F,NYI,2016-17,24,-6,Standard (1-way),2500000,L,1,5,0,1,81,0.020000000000000018,-0.03999999999999998,-0.03,0.030000000000000027,-25,-1,-3,3,-78,-3,-9,0,-4,98,11,76050,62017,2716,8586,173,129,2,28,20,16,0,1,50,42,4,0,43,38,3,0,43,36,1,3,12,8,0,4,4,4,0,0,346,279,25,23,445,377,13,27,48,43,1,1,25,16,1,5,14,14,2,-4,73000000,0.034247,pre-covid
Kevan Miller,D,BOS,2016-17,28,1,Standard (1-way),2500000,R,0,0,0,1,57,-0.06000000000000005,-0.010000000000000009,-0.03,0.010000000000000009,38,-10,1,-1,88,-4,3,3,-8,3,0,60920,51507,6533,234,49,45,4,0,3,3,0,0,118,103,10,0,7,7,0,0,20,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,57,0,2,10,8,1,0,-11,-13,0,0,73000000,0.034247,pre-covid
Tommy Wingels,F,OTT,2016-17,28,-11,Standard (1-way),2475000,R,0,0,0,0,72,-0.08000000000000002,-0.040000000000000036,-0.09,-0.5900000000000001,-40,-21,-8,-6,8,-11,0,0,-7,-1,0,45288,41583,3066,173,80,78,1,0,7,7,0,0,125,123,1,0,12,11,1,0,15,15,0,0,2,2,0,0,1,1,0,0,111,103,5,2,149,141,0,1,46,36,0,1,5,5,0,0,6,4,0,0,73000000,0.033904,pre-covid
Jakub Kindl,D,FLA,2016-17,29,-11,Standard (1-way),2400000,L,0,0,0,0,38,-0.030000000000000027,-0.040000000000000036,0.07,-0.12,-21,-10,-7,-1,-27,-9,-5,0,0,6,0,33630,32143,434,646,41,39,0,2,0,0,0,0,47,44,0,0,9,9,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,3,3,0,0,-26,-24,0,-2,73000000,0.032877,pre-covid
Blake Comeau,F,COL,2016-17,30,-19,Standard (1-way),2400000,R,2,0,1,0,76,-0.020000000000000018,0.040000000000000036,0.03,-0.12,-142,-35,-15,-6,-33,-23,-4,-3,-16,13,3,68371,55846,7966,2736,101,92,5,3,8,5,0,2,128,110,13,1,34,28,5,0,16,15,0,1,13,8,1,2,5,2,0,2,114,72,23,14,132,82,10,21,20,14,0,3,12,9,0,0,14,2,-2,6,73000000,0.032877,pre-covid
Michael Raffl,F,PHI,2016-17,27,-7,Standard (1-way),2350000,L,0,0,0,0,52,0.010000000000000009,0.040000000000000036,-0.08,-0.08999999999999997,24,-8,-8,0,30,-6,-7,1,-1,0,-1,41378,40483,83,230,63,63,0,0,8,8,0,0,91,90,0,0,13,13,0,0,17,16,0,0,11,11,0,0,3,3,0,0,3,3,0,0,7,7,0,0,22,21,0,0,3,3,0,0,8,8,0,0,73000000,0.032192,pre-covid
Dale Weise,F,PHI,2016-17,27,1,Standard (1-way),2350000,R,1,1,0,0,64,0.040000000000000036,0.030000000000000027,-0.14,0.010000000000000009,107,3,3,3,72,4,2,3,0,34,0,49466,45116,10,3558,94,87,0,7,8,7,0,1,135,129,0,5,13,13,0,0,14,13,0,0,9,8,0,1,4,3,0,1,3,3,0,0,0,0,0,0,24,23,0,0,7,6,0,1,-5,-2,0,-5,73000000,0.032192,pre-covid
Marcus Foligno,F,BUF,2016-17,24,-1,Standard (1-way),2250000,L,0,0,1,0,80,-0.02999999999999997,0.010000000000000009,0.039999999999999994,0.08999999999999997,-135,-7,-3,-5,-69,-4,1,-3,-5,6,0,74264,67212,5295,684,97,89,5,0,13,10,1,0,279,273,5,0,33,25,7,0,35,34,0,1,15,11,1,0,3,2,0,0,1,1,0,0,4,3,0,0,57,52,0,0,10,10,0,0,16,14,-4,4,73000000,0.030822,pre-covid
Roman Polak,D,TOR,2016-17,30,10,Standard (1-way),2250000,R,0,0,0,0,75,-0.13000000000000006,-0.030000000000000027,0.020000000000000004,0.18000000000000005,-211,-13,-43,-16,-42,8,-14,-2,-17,1,0,80643,66780,12162,48,64,60,2,1,4,4,0,0,232,205,27,0,16,13,2,0,49,42,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,133,91,0,5,7,6,0,0,-35,-35,-2,0,73000000,0.030822,pre-covid
Nick Schultz,D,PHI,2016-17,33,1,Standard (1-way),2250000,L,0,0,0,0,28,-0.13000000000000006,-0.040000000000000036,-0.06,-0.93,-46,-6,-9,-8,-3,1,-7,-5,-6,0,0,25627,22180,2985,37,25,24,1,0,0,0,0,0,45,39,6,0,2,2,0,0,13,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,48,0,2,4,3,0,0,-10,-10,0,0,73000000,0.030822,pre-covid
Jason Chimera,F,NYI,2016-17,37,1,35+ (1-way),2250000,L,0,0,1,0,82,-0.07,-0.03999999999999998,0,0.030000000000000027,-126,-9,-8,-5,-56,1,2,2,-9,11,0,64270,56719,5651,701,121,112,5,2,20,18,1,0,149,143,5,0,20,16,3,0,26,25,0,0,15,12,1,0,10,8,1,0,16,10,6,0,18,12,0,1,30,23,0,1,13,12,0,0,-20,-18,-2,0,73000000,0.030822,pre-covid
Daniel Winnik,F,WSH,2016-17,31,15,Standard (1-way),2250000,L,0,0,2,0,71,-0.10000000000000003,-0.020000000000000018,0.03,-0.14,-79,-5,-23,-5,6,9,-13,3,-15,2,0,54982,43401,10470,196,78,61,17,0,10,8,2,0,25,20,4,0,30,18,12,0,28,25,3,0,12,5,5,0,5,4,1,0,9,8,0,1,11,6,0,1,34,19,1,4,13,11,0,0,8,0,-9,6,73000000,0.030822,pre-covid
Tobias Rieder,F,ARI,2016-17,23,-8,Standard (1-way),2225000,L,2,4,1,1,78,-0.010000000000000009,0,0.030000000000000013,0.040000000000000036,-146,-19,-29,-6,-107,-10,-16,1,-19,68,8,81180,62252,10732,5292,151,109,22,9,16,10,1,2,24,20,1,2,33,21,8,2,14,12,1,1,18,10,3,2,5,3,0,1,4,3,0,0,9,4,0,2,36,26,0,8,17,12,1,2,22,16,0,4,73000000,0.030479,pre-covid
Matt Calvert,F,CBJ,2016-17,26,-4,Standard (1-way),2200000,L,0,0,3,1,65,-0.10000000000000003,-0.04999999999999999,0.04000000000000001,-0.19999999999999996,-122,-16,-12,-8,-52,-7,-8,-4,-7,-2,0,52054,44299,6458,521,92,77,13,0,10,5,3,0,61,58,2,0,23,15,8,0,15,15,0,0,13,8,3,0,4,1,1,0,2,1,1,0,14,13,0,1,34,22,0,3,5,4,1,0,-8,-8,-2,0,73000000,0.030137,pre-covid
Lance Bouma,F,CGY,2016-17,26,-2,Standard (1-way),2200000,L,0,0,0,0,61,-0.12,-0.050000000000000044,-0.05000000000000002,-0.85,-92,-17,-20,-9,-15,-2,-4,2,-15,0,0,41528,34853,5535,169,53,47,5,0,3,3,0,0,127,126,1,0,17,14,3,0,9,9,0,0,5,4,1,0,1,1,0,0,4,3,1,0,8,5,1,1,44,31,0,3,4,4,0,0,2,4,0,-4,73000000,0.030137,pre-covid
Thomas Hickey,D,NYI,2016-17,27,-1,Standard (1-way),2200000,L,0,3,0,0,76,-0.02999999999999997,0.010000000000000009,0.07999999999999999,0.010000000000000009,-103,-11,5,-8,-19,-8,0,-5,-8,29,3,79885,67200,8193,2800,87,79,0,4,4,2,0,0,89,78,8,1,16,14,2,0,43,37,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103,68,0,15,16,12,0,2,10,14,0,-2,73000000,0.030137,pre-covid
Shawn Matthias,F,WPG,2016-17,28,0,Standard (1-way),2125000,L,0,0,1,0,45,-0.08000000000000002,-0.010000000000000009,-0.07,-0.88,-79,-7,-15,-8,-15,-1,-7,-3,-6,-1,0,36612,31910,3780,169,51,47,4,0,8,7,1,0,47,47,0,0,10,10,0,0,8,6,2,0,5,4,1,0,1,1,0,0,5,3,2,0,11,8,0,0,19,14,0,2,4,4,0,0,0,4,-2,0,73000000,0.02911,pre-covid
David Schlemko,D,S.J,2016-17,29,4,Standard (1-way),2100000,L,2,2,0,0,61,0.06000000000000005,0.010000000000000009,0.039999999999999994,0.06000000000000005,159,7,20,6,74,3,11,4,-2,83,5,61449,52766,1697,5398,115,84,0,28,1,0,0,1,35,34,1,0,28,23,0,2,42,41,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,110,104,0,5,16,12,0,2,0,0,0,0,73000000,0.028767,pre-covid
Ian Cole,D,PIT,2016-17,27,26,Standard (1-way),2100000,L,0,1,0,0,81,-0.07,-0.020000000000000018,0.010000000000000009,0.07999999999999996,-131,-5,-32,-12,36,21,-4,4,-28,2,1,96325,82282,10595,477,89,86,0,0,5,4,0,0,164,145,12,0,32,24,6,0,50,42,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,145,0,5,21,18,0,1,-32,-32,-2,0,73000000,0.028767,pre-covid
Brad Richardson,F,ARI,2016-17,31,-1,Standard (1-way),2083333,L,0,0,2,1,16,-0.07,-0.020000000000000018,0.12000000000000001,-0.85,-52,-5,-5,0,-25,-3,-3,0,0,-5,-1,14732,12113,1864,181,25,19,5,0,5,3,2,0,19,17,0,1,10,7,3,0,3,2,0,0,3,1,2,0,3,1,2,0,121,91,20,1,109,79,3,10,7,7,0,0,4,3,1,0,-4,-8,0,-3,73000000,0.028539,pre-covid
Riley Sheahan,F,DET,2016-17,24,-29,Standard (1-way),2075000,L,1,2,0,0,80,-0.020000000000000018,-0.02999999999999997,-0.009999999999999995,-0.08999999999999997,-84,-27,-11,-4,-65,-22,-9,-1,-6,33,4,67064,56454,4011,5015,109,91,5,7,2,1,0,1,81,79,2,0,20,19,1,0,22,20,2,0,7,4,0,1,0,0,0,0,236,208,10,12,230,203,8,8,38,32,0,2,11,9,0,2,-6,-4,0,-2,73000000,0.028425,pre-covid
Jiri Hudler,F,DAL,2016-17,32,-3,Standard (1-way),2000000,L,1,0,0,0,32,0.050000000000000044,-0.040000000000000036,-0.08,0.050000000000000044,9,-2,1,-3,-40,1,1,0,0,50,-1,22752,18509,5,3830,27,18,0,8,3,2,0,1,9,4,0,4,12,12,0,0,7,5,0,2,2,1,0,1,1,1,0,0,3,3,0,0,2,1,0,0,3,3,0,0,8,8,0,0,4,4,0,0,73000000,0.027397,pre-covid
Jason Zucker,F,MIN,2016-17,24,34,Standard (1-way),2000000,L,1,0,0,0,79,-0.010000000000000009,0.010000000000000009,-0.020000000000000004,0.06999999999999995,39,33,9,9,54,35,12,12,-3,15,2,72455,67100,2694,1123,172,159,3,3,22,20,0,1,73,70,2,0,44,37,5,1,23,21,0,1,13,11,0,0,6,5,0,0,1,1,0,0,4,3,0,0,42,38,0,1,25,24,0,0,36,36,-2,0,73000000,0.027397,pre-covid
Tom Wilson,F,WSH,2016-17,22,9,Standard (1-way),2000000,R,0,0,0,0,81,-0.11000000000000004,-0.020000000000000018,-0.08000000000000002,0.13,-99,-9,-24,-7,10,9,-7,1,-17,2,0,62784,51595,9829,252,95,84,9,0,7,6,0,0,234,221,13,0,36,27,9,0,21,18,2,0,9,8,0,0,3,2,0,0,3,2,0,1,7,6,0,0,44,23,0,6,12,12,0,0,3,-2,-2,-2,73000000,0.027397,pre-covid
Eric Fehr,F,TOR,2016-17,30,2,Standard (1-way),2000000,R,0,0,0,0,53,-0.15000000000000002,-0.10000000000000003,-0.06,-0.029999999999999916,-112,-10,-12,-8,-24,2,3,2,-11,8,-1,34751,27808,5320,802,62,52,2,4,6,5,0,0,82,75,7,0,24,15,7,0,10,7,2,0,7,4,0,2,2,1,0,0,79,62,9,3,75,57,0,4,35,24,0,0,5,5,0,0,-10,-6,0,-2,73000000,0.027397,pre-covid
Trevor Lewis,F,L.A,2016-17,29,-6,Standard (1-way),2000000,R,1,1,0,0,82,-0.040000000000000036,0.010000000000000009,0.010000000000000009,-0.39,59,-11,1,-6,115,-3,16,2,-7,1,1,70224,61730,5724,964,145,135,6,1,12,11,0,1,174,167,4,1,18,14,4,0,12,11,1,0,15,14,0,0,4,4,0,0,44,34,3,5,66,52,5,4,30,25,0,2,12,11,0,1,-4,-4,-2,-2,73000000,0.027397,pre-covid
Antoine Roussel,F,DAL,2016-17,26,1,Standard (1-way),2000000,L,0,3,0,0,60,0,0.07000000000000006,-0.05,-0.010000000000000009,-10,-7,-6,0,63,3,14,3,-12,29,3,55866,43879,6688,3886,82,71,5,3,12,11,0,0,69,61,7,1,16,12,3,0,37,35,2,0,12,10,0,1,4,3,0,0,7,7,0,0,9,8,0,0,45,32,1,8,15,12,0,3,0,-6,1,1,73000000,0.027397,pre-covid
Calle Jarnkrok,F,NSH,2016-17,24,-1,Standard (1-way),2000000,R,2,5,1,2,81,-0.040000000000000036,0.010000000000000009,-0.07,0.08999999999999997,-53,-3,7,-6,45,-1,11,-1,-7,45,8,76392,60953,8184,3891,134,118,1,8,15,12,0,2,49,47,1,0,23,17,3,1,22,17,3,1,11,7,0,2,3,1,0,1,452,365,47,16,463,346,10,45,29,24,0,1,16,10,2,2,10,10,0,0,73000000,0.027397,pre-covid
Brian Boyle,F,TOR,2016-17,31,3,Standard (1-way),2000000,L,3,3,0,0,75,0,0.020000000000000018,-0.060000000000000005,0.010000000000000009,21,3,-10,3,50,6,-5,1,-12,63,10,58649,47819,4495,4838,131,110,2,17,13,10,0,3,115,104,4,5,22,18,4,0,19,12,4,3,10,6,0,3,2,1,0,1,303,209,42,39,278,195,15,17,41,28,0,4,12,9,0,2,5,5,-7,0,73000000,0.027397,pre-covid
Fedor Tyutin,D,COL,2016-17,32,-25,Standard (1-way),2000000,L,0,0,0,0,68,-0.10000000000000003,-0.020000000000000018,-0.04000000000000001,0.17000000000000004,-227,-51,-52,-25,-96,-29,-17,-9,-26,0,0,76901,64803,9596,69,46,40,5,0,1,1,0,0,115,103,9,0,15,13,2,0,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,57,0,2,12,11,0,0,-28,-20,-6,0,73000000,0.027397,pre-covid
Patrick Maroon,F,EDM,2016-17,28,13,Standard (1-way),2000000,L,4,3,0,0,80,0.10999999999999999,0.050000000000000044,-0.16,0.010000000000000009,224,27,37,6,85,19,24,1,0,128,12,80476,69246,36,8775,175,140,0,30,27,24,0,3,188,183,0,2,33,29,0,3,48,43,0,4,35,29,0,3,11,10,0,1,5,5,0,0,9,9,0,0,23,22,0,0,15,11,0,2,-10,-10,0,-7,73000000,0.027397,pre-covid
John-Michael Liles,D,BOS,2016-17,35,1,35+ (1-way),2000000,L,0,3,0,0,36,0.010000000000000009,0.010000000000000009,0.03,0.030000000000000027,63,1,1,-1,38,1,-1,-3,-5,47,7,35012,28182,2702,3311,36,28,1,5,0,0,0,0,25,22,2,0,11,8,2,0,8,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,41,37,0,2,5,2,0,3,10,6,2,2,73000000,0.027397,pre-covid
Dwight King,F,MTL,2016-17,26,-2,Standard (1-way),1950000,L,0,0,0,0,80,-0.08000000000000007,-0.050000000000000044,-0.030000000000000013,0.029999999999999916,-38,-7,-6,-5,16,-3,2,-1,-4,17,0,69152,60708,6522,1077,110,102,6,2,9,9,0,0,120,118,1,1,15,13,2,0,18,17,1,0,9,8,1,0,2,2,0,0,4,4,0,0,12,10,1,0,28,17,0,7,7,6,0,0,-6,-6,0,0,73000000,0.026712,pre-covid
Vladislav Namestnikov,F,T.B,2016-17,23,-4,Standard (1-way),1937500,L,3,3,0,1,74,0.08999999999999997,0.030000000000000027,0.04000000000000001,0.020000000000000018,133,11,30,7,35,0,16,1,0,116,14,65645,53818,1326,8837,115,91,2,20,10,6,0,3,72,65,4,3,14,12,1,0,26,19,1,5,19,11,0,7,5,1,0,3,209,162,4,34,271,223,7,7,31,28,0,2,18,14,1,3,0,-2,0,-2,73000000,0.026541,pre-covid
Nick Bonino,F,PIT,2016-17,28,-5,Standard (1-way),1900000,L,6,5,1,0,80,-0.07,-0.06,0.05,-0.010000000000000009,-85,-12,-16,-6,-41,-5,-8,-3,-18,100,14,79931,59168,10018,8006,142,108,6,21,18,11,1,6,60,55,1,3,41,24,12,1,24,20,0,1,22,13,1,6,6,3,0,3,582,436,69,47,631,448,39,98,99,77,1,12,19,12,0,5,-2,2,-2,-6,73000000,0.026027,pre-covid
Zack Smith,F,OTT,2016-17,28,6,Standard (1-way),1887500,L,1,0,4,0,74,0.010000000000000009,0.040000000000000036,0.06999999999999999,-0.020000000000000018,-13,-8,8,2,42,-4,8,0,-16,54,5,72721,56122,8227,6025,137,110,11,11,16,10,2,1,140,130,5,0,31,21,8,1,35,23,5,6,14,5,3,0,5,2,0,0,317,224,48,31,292,198,32,39,38,28,0,6,16,12,0,0,-12,-16,2,6,73000000,0.025856,pre-covid
Matt Hendricks,F,EDM,2016-17,35,-3,Standard (1-way),1850000,L,0,0,0,0,42,-0.14,-0.06,-0.009999999999999995,-0.87,-53,-11,-6,-5,-6,-2,0,-4,-8,0,0,27087,22766,3689,156,42,38,4,0,4,4,0,0,79,77,2,0,10,7,3,0,9,8,1,0,4,4,0,0,1,1,0,0,132,112,19,1,100,72,0,9,39,30,0,4,3,3,0,0,-8,-8,0,-2,73000000,0.025342,pre-covid
