player,position,team,season,age,plusMinus,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Michael Grabner,F,ARI,2018-19,30,-2,Standard (1-way),3350000,L,0,0,6,3,41,-0.10000000000000003,-0.030000000000000027,0.020000000000000018,-0.12,-78,-9,2,-3,-28,-12,1,-2,5,0,0,35340,28621,5480,84,66,51,12,0,10,3,6,0,28,23,5,0,31,24,5,0,19,15,3,0,13,9,3,0,3,1,2,0,5,1,4,0,7,0,0,1,15,10,0,1,5,3,2,0,4,4,0,2,79500000,0.042138,pre-covid
Casey Cizikas,F,NYI,2018-19,27,22,Standard (1-way),3350000,L,0,0,2,1,73,-0.09999999999999998,-0.010000000000000009,-0.020000000000000004,-0.09999999999999998,-152,0,-2,4,-32,10,9,7,-19,3,0,61238,49646,7734,303,112,101,7,0,21,16,1,0,129,125,2,0,44,32,9,0,34,26,4,0,17,11,2,0,11,7,1,0,498,399,74,6,516,399,3,26,68,45,0,6,13,10,1,0,10,-2,2,2,79500000,0.042138,pre-covid
Jamie McGinn,F,FLA,2018-19,29,-5,Standard (1-way),3333333,L,1,0,0,0,19,0.010000000000000009,0,-0.33,-0.09999999999999998,4,-2,1,1,-4,-3,-1,0,0,7,1,12138,11033,7,1081,23,21,0,2,4,3,0,1,34,34,0,0,4,4,0,0,6,4,0,2,3,1,0,2,2,1,0,1,1,1,0,0,0,0,0,0,3,3,0,0,3,3,0,0,-6,-6,0,0,79500000,0.041929,pre-covid
Anthony Mantha,F,DET,2018-19,23,-8,Standard (1-way),3300000,L,7,6,0,0,67,0.16999999999999998,0.10000000000000003,0.39,0,220,12,-5,8,75,-3,-10,4,0,113,18,71599,59123,17,8991,198,135,0,43,25,13,0,6,67,60,0,2,37,29,0,3,60,44,0,10,15,7,0,5,8,3,0,2,22,18,0,3,28,22,1,0,23,21,0,0,23,13,0,6,8,8,0,0,79500000,0.041509,pre-covid
Brenden Dillon,D,S.J,2018-19,27,19,Standard (1-way),3270000,L,0,0,1,0,82,0.010000000000000009,0.029999999999999916,0.07,0.18999999999999995,164,12,29,0,200,14,34,5,-5,3,0,87231,78817,5262,217,71,70,1,0,1,0,1,0,199,191,3,1,16,14,2,0,38,35,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,64,0,3,21,21,0,0,-34,-39,0,0,79500000,0.041132,pre-covid
Jack Johnson,D,PIT,2018-19,31,-4,Standard (1-way),3250000,L,1,1,0,2,82,-0.10000000000000003,-0.06,-0.04000000000000001,-0.05999999999999994,-265,-25,-22,-7,-133,-15,-10,-1,-16,9,4,94825,79433,10513,1496,86,70,5,3,1,0,0,1,233,206,24,1,14,12,2,0,32,23,7,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,147,116,0,7,12,6,2,1,-14,-16,0,2,79500000,0.040881,pre-covid
Andrew Cogliano,F,DAL,2018-19,31,1,Standard (1-way),3250000,L,1,0,1,0,78,-0.03999999999999998,0,0.01999999999999999,-0.030000000000000027,-112,-8,-10,4,-21,1,-5,4,-10,2,1,58931,51450,6186,288,106,98,6,2,6,5,0,1,68,68,0,0,22,20,2,0,32,28,4,0,7,6,0,1,3,2,0,1,11,9,2,0,18,12,0,3,32,25,0,1,11,10,0,0,10,10,-2,0,79500000,0.040881,pre-covid
Zack Smith,F,OTT,2018-19,30,-6,Standard (1-way),3250000,L,0,0,1,2,70,-0.050000000000000044,0,0,-0.16999999999999993,-204,-20,-5,-5,-101,-10,4,3,-10,-1,0,68661,58950,7393,416,101,92,8,0,9,7,1,0,136,132,3,0,42,34,7,0,47,43,3,0,12,10,1,0,3,2,0,0,403,331,54,5,417,320,2,29,27,22,0,1,18,15,2,0,-28,-22,-2,0,79500000,0.040881,pre-covid
Darnell Nurse,D,EDM,2018-19,23,-5,Standard (1-way),3200000,L,1,8,0,1,82,-0.020000000000000018,-0.02999999999999997,-0.03,-0.040000000000000036,-141,-9,-13,-7,-120,-10,-14,-1,-17,87,19,116989,94362,8987,8585,196,158,4,20,10,8,0,1,162,146,10,2,30,26,1,2,73,57,5,6,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,146,115,2,19,31,19,1,8,-20,-18,-16,14,79500000,0.040252,pre-covid
Charlie Coyle,F,BOS,2018-19,26,-1,Standard (1-way),3200000,R,3,5,1,0,81,0.020000000000000018,-0.010000000000000009,-0.03,-0.020000000000000018,117,3,14,5,87,-1,8,-2,-12,76,14,81146,64500,4899,7956,155,134,3,10,12,10,1,1,77,73,0,2,41,33,5,1,42,32,4,1,17,14,0,3,6,5,0,1,319,259,14,26,379,308,19,23,55,42,0,11,21,16,0,2,16,14,4,-2,79500000,0.040252,pre-covid
Trevor Daley,D,DET,2018-19,34,-3,Standard (1-way),3166666,L,0,0,1,0,44,-0.14,-0.07,-0.06,-0.36,-245,-19,-38,-9,-132,-7,-12,-1,-13,-1,0,49003,40425,6617,229,47,42,0,0,2,1,0,0,14,14,0,0,10,9,1,0,43,30,13,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,40,1,5,6,4,0,0,-2,-4,0,2,79500000,0.039832,pre-covid
Sam Gagner,F,EDM,2018-19,28,-6,Standard (1-way),3150000,R,1,0,0,0,32,0.11999999999999994,0.07,-0.1,0.040000000000000036,73,-2,0,0,36,-6,0,-1,0,31,4,28000,24651,46,2578,68,56,0,9,6,4,0,1,21,20,0,0,5,5,0,0,20,18,0,2,6,5,0,1,2,1,0,1,59,49,0,6,59,52,1,0,7,7,0,0,7,7,0,0,-14,-10,0,-4,79500000,0.039623,pre-covid
Patrick Eaves,F,ANA,2018-19,34,-4,Standard (1-way),3150000,R,0,0,0,0,7,-0.02999999999999997,-0.07999999999999996,-0.29,0.06000000000000005,-19,-3,-4,-1,-21,-2,-3,0,0,3,0,5829,5094,5,634,6,5,0,1,0,0,0,0,14,13,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2,-2,0,0,79500000,0.039623,pre-covid
Max Domi,F,MTL,2018-19,23,20,Standard (1-way),3150000,L,4,7,0,0,82,0.040000000000000036,-0.040000000000000036,0.04000000000000001,-0.010000000000000009,120,34,21,19,-8,21,3,7,0,117,12,85492,68757,295,12009,202,152,0,34,28,22,0,4,53,51,0,1,47,41,0,4,70,59,0,6,20,11,0,4,10,5,0,3,447,351,2,69,549,448,34,2,39,39,0,0,44,32,0,7,-6,2,2,-4,79500000,0.039623,pre-covid
Derek Ryan,F,CGY,2018-19,31,21,Standard (1-way),3125000,R,2,5,0,4,81,-0.010000000000000009,0.010000000000000009,-0.03,0,57,11,-15,-2,62,12,1,-1,-10,67,7,66905,48412,8484,7850,103,81,7,12,13,11,0,1,19,18,0,1,54,44,9,0,54,46,3,4,12,8,3,0,3,2,0,0,440,344,55,24,316,236,25,28,19,11,0,2,24,14,3,5,2,-6,2,6,79500000,0.039308,pre-covid
Jean-Gabriel Pageau,F,OTT,2018-19,25,-12,Standard (1-way),3100000,R,0,0,0,0,39,-0.019999999999999962,0.009999999999999953,-0.010000000000000009,0.10999999999999999,-54,-16,5,-2,-12,-8,1,1,-5,21,1,41734,33789,4225,2077,83,67,8,6,4,4,0,0,63,58,3,1,21,17,3,1,22,20,1,0,9,7,2,0,2,2,0,0,258,205,29,10,222,166,13,14,38,25,0,3,8,8,0,0,8,8,0,0,79500000,0.038994,pre-covid
Ryan Strome,F,NYR,2018-19,24,-3,Standard (1-way),3100000,R,4,3,0,0,81,0,0,-0.010000000000000009,-0.039999999999999925,-74,-4,-9,3,-56,-1,-6,6,-12,43,7,75617,61535,5178,6080,111,76,14,11,19,9,1,4,76,73,1,0,37,29,7,0,53,38,3,8,16,10,0,2,6,1,0,2,365,291,26,35,402,322,16,34,36,30,0,3,16,10,0,3,-22,-16,-4,-2,79500000,0.038994,pre-covid
Phillip Danault,F,MTL,2018-19,25,17,Standard (1-way),3083333,L,0,4,0,2,81,-0.020000000000000018,0.039999999999999925,0.01999999999999999,0.07000000000000006,62,6,0,0,168,14,10,3,-14,32,6,86382,68788,11550,2334,132,115,9,3,12,10,0,0,95,92,0,2,49,35,11,0,53,41,7,2,19,10,2,1,5,3,0,0,881,643,150,27,707,535,8,72,60,47,0,6,40,29,2,5,0,-2,0,2,79500000,0.038784,pre-covid
Marcus Kruger,F,CHI,2018-19,28,-2,Standard (1-way),3083333,L,0,0,0,1,74,-0.12,-0.020000000000000018,-0.06999999999999999,-0.35,-119,-20,-22,-9,13,-1,-4,0,-17,0,0,46258,37589,7654,96,73,62,10,0,3,3,0,0,51,49,2,0,17,14,3,0,11,6,4,0,10,9,1,0,3,3,0,0,188,154,31,1,203,160,1,2,34,27,0,1,8,7,1,0,-12,-12,-2,2,79500000,0.038784,pre-covid
Andreas Athanasiou,F,DET,2018-19,23,-9,Standard (1-way),3000000,L,3,8,0,0,76,0.06,-0.02999999999999997,0.07999999999999999,0.010000000000000009,-15,14,0,3,-138,-4,-9,0,0,112,20,77348,63296,320,9536,216,164,0,36,30,23,0,3,33,31,0,2,26,22,1,3,47,40,1,4,20,13,0,4,7,6,0,0,171,142,1,16,228,179,1,4,26,23,0,0,24,13,0,7,30,28,2,-4,79500000,0.037736,pre-covid
Andre Burakovsky,F,WSH,2018-19,23,2,Standard (1-way),3000000,L,1,0,0,0,76,0,-0.010000000000000009,0.66,0.06000000000000005,-17,3,-15,-6,-21,3,-15,-5,0,4,1,50752,48949,225,1113,100,97,1,1,12,11,0,1,34,34,0,0,28,27,0,1,29,28,0,1,5,4,0,0,2,2,0,0,7,4,0,3,13,10,0,0,29,29,0,0,13,13,0,0,2,2,0,0,79500000,0.037736,pre-covid
Joel Edmundson,D,STL,2018-19,25,8,Standard (1-way),3000000,L,0,0,0,0,64,-0.07000000000000006,-0.010000000000000009,0,-0.010000000000000009,-36,-9,-1,-5,41,4,6,5,-15,5,0,73864,62106,7338,453,100,87,6,1,2,2,0,0,128,117,8,0,9,7,2,0,41,33,7,0,4,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,103,79,0,4,9,8,0,0,-44,-46,-2,2,79500000,0.037736,pre-covid
Antoine Roussel,F,VAN,2018-19,28,5,Standard (1-way),3000000,L,0,0,0,0,65,-0.030000000000000027,0.010000000000000009,0.01999999999999999,-0.19999999999999996,-20,-5,-10,0,11,5,-9,3,-11,1,0,53546,48246,3372,174,83,78,4,0,9,9,0,0,87,83,4,0,20,18,1,0,20,14,4,0,6,5,1,0,1,1,0,0,17,11,6,0,17,9,0,4,50,47,0,1,21,19,0,0,-22,-16,-11,5,79500000,0.037736,pre-covid
Michael Del Zotto,D,STL,2018-19,28,-2,Standard (1-way),3000000,L,0,0,0,0,42,-0.03999999999999998,0.020000000000000018,0.01999999999999999,-0.13,-41,-15,-13,-5,13,-5,-1,2,-10,0,0,42961,37933,4188,190,45,44,1,0,1,1,0,0,129,119,8,1,7,6,1,0,22,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,48,0,0,9,8,0,0,0,2,-2,0,79500000,0.037736,pre-covid
Thomas Vanek,F,DET,2018-19,34,-12,Standard (1-way),3000000,R,4,7,0,0,64,0.07,-0.03999999999999998,0,0,42,12,7,15,-78,-5,2,6,0,102,17,54130,42017,0,9419,108,72,0,29,16,10,0,4,38,36,0,1,20,16,0,3,41,27,0,12,13,7,0,5,8,3,0,4,7,6,0,1,18,17,0,0,13,12,0,0,20,12,0,7,-24,-20,0,-6,79500000,0.037736,pre-covid
Ron Hainsey,D,TOR,2018-19,37,30,35+ (1-way),3000000,L,0,0,1,0,81,-0.11000000000000004,-0.040000000000000036,-0.010000000000000009,-0.020000000000000018,-239,1,-9,-11,-74,19,-2,-4,-25,3,1,98233,80652,13384,244,82,69,9,1,6,3,1,0,91,83,6,0,31,25,3,0,74,62,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,144,114,0,6,16,14,0,0,-12,-12,0,0,79500000,0.037736,pre-covid
Jay Beagle,F,VAN,2018-19,32,-8,Standard (1-way),3000000,R,0,0,1,0,57,-0.17000000000000004,-0.08000000000000002,0.010000000000000009,0.14,-185,-25,-8,-3,-92,-11,-2,0,-14,1,0,46676,36159,8601,194,45,36,7,0,3,1,1,0,102,100,1,1,13,9,3,0,10,8,2,0,6,3,1,0,3,1,1,0,427,328,83,1,333,240,5,23,33,27,0,1,9,8,0,0,-6,-8,-2,0,79500000,0.037736,pre-covid
Dan Girardi,D,T.B,2018-19,34,6,Standard (1-way),3000000,R,0,0,0,1,62,-0.07,-0.010000000000000009,0.04000000000000001,-0.95,-121,-4,-6,-9,-7,3,4,-6,-5,0,0,66108,56589,7627,68,75,72,1,0,4,3,0,0,151,141,9,0,8,5,3,0,25,22,3,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,108,84,0,1,12,9,1,0,-8,-6,-2,0,79500000,0.037736,pre-covid
Leo Komarov,F,NYI,2018-19,31,18,Standard (1-way),3000000,L,0,0,0,0,82,-0.09999999999999998,-0.03999999999999998,0.039999999999999994,-0.20999999999999996,-197,9,-11,1,-57,15,-1,3,-9,-1,0,68221,57418,8006,350,77,67,8,0,5,3,0,0,203,184,16,0,28,26,2,0,26,24,2,0,9,6,0,0,4,2,0,0,84,79,4,0,100,84,1,5,38,30,0,1,21,21,0,0,-12,-4,-10,0,79500000,0.037736,pre-covid
Conor Sheary,F,BUF,2018-19,26,-18,Standard (1-way),3000000,L,4,2,0,0,78,0.06000000000000005,0.010000000000000009,-0.08,-0.020000000000000018,98,-2,-2,1,-7,-9,-10,0,-1,104,13,68450,58362,112,7660,147,123,0,15,14,8,0,4,29,27,0,1,35,33,0,1,31,23,0,4,14,10,0,2,6,4,0,1,19,12,0,5,15,14,0,0,29,26,0,2,20,18,0,2,8,8,0,0,79500000,0.037736,pre-covid
Valeri Nichushkin,F,DAL,2018-19,23,-4,Standard (1-way),2950000,L,0,0,0,0,57,0.010000000000000009,0.020000000000000018,0.14,-0.08999999999999997,19,-3,8,-3,16,-6,4,-5,0,7,2,40700,37863,1013,1173,64,61,2,0,0,0,0,0,71,70,0,0,24,24,0,0,30,30,0,0,7,7,0,0,0,0,0,0,3,2,0,0,3,2,0,0,32,29,0,1,10,9,0,0,22,22,0,0,79500000,0.037107,pre-covid
Chris Tierney,F,OTT,2018-19,24,-22,Standard (1-way),2937500,L,0,10,0,0,81,-0.030000000000000027,-0.030000000000000027,0.04000000000000001,-0.040000000000000036,-204,-21,-23,-18,-162,-19,-28,-15,-14,52,14,82792,64023,7961,8273,117,86,13,11,10,6,0,0,30,28,2,0,53,45,6,0,61,47,3,8,14,6,1,2,6,2,0,0,532,432,53,35,512,395,35,55,54,42,0,8,37,25,0,9,8,2,0,6,79500000,0.03695,pre-covid
Adam Lowry,F,WPG,2018-19,25,6,Standard (1-way),2916667,L,0,0,1,2,78,-0.07,0.020000000000000018,-0.03,-0.19999999999999996,-132,-7,-14,-5,25,5,7,5,-10,-2,-1,68540,56248,9940,415,105,94,9,0,12,10,1,0,223,214,8,0,42,37,4,0,23,19,4,0,15,15,0,0,3,3,0,0,643,491,118,9,472,347,5,26,49,34,0,6,10,7,2,0,14,12,0,0,79500000,0.036688,pre-covid
Carl Gunnarsson,D,STL,2018-19,31,8,Standard (1-way),2900000,L,0,0,0,1,25,-0.030000000000000027,0.020000000000000018,0.03999999999999998,0.19999999999999996,18,2,-2,0,43,6,3,2,-4,0,0,23897,20716,2300,30,21,21,0,0,3,3,0,0,11,8,3,0,6,6,0,0,7,6,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35,28,0,0,5,4,1,0,-4,-4,0,0,79500000,0.036478,pre-covid
Marcus Foligno,F,MIN,2018-19,26,-1,Standard (1-way),2875000,L,0,1,0,1,82,-0.04999999999999999,0.010000000000000009,0.04000000000000001,-0.19999999999999996,-41,-13,9,-3,54,-4,17,2,-11,1,0,58649,48544,8430,215,88,77,7,0,7,7,0,0,203,193,9,0,30,23,6,0,13,10,3,0,14,12,0,0,2,2,0,0,13,9,4,0,15,5,0,2,43,30,0,0,11,7,1,1,-10,-6,-4,0,79500000,0.036164,pre-covid
Teuvo Teravainen,F,CAR,2018-19,23,30,Standard (1-way),2860000,L,8,17,1,4,82,0.06999999999999995,0,0.07999999999999999,0.030000000000000027,245,44,49,19,72,24,10,3,-4,145,18,88065,66723,4323,12424,167,106,8,35,21,11,1,6,35,32,0,2,55,44,6,2,64,49,1,13,22,13,0,3,8,4,0,2,18,14,0,1,25,19,1,1,23,20,0,2,55,30,3,15,0,2,2,-4,79500000,0.035975,pre-covid
Matt Calvert,F,COL,2018-19,28,-10,Standard (1-way),2850000,L,1,1,0,2,82,-0.07,0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-111,-33,-11,-16,24,-10,9,-5,-22,10,2,69774,55627,10647,1018,141,113,21,5,11,10,0,1,115,108,6,1,43,31,12,0,20,17,3,0,12,9,3,0,2,2,0,0,40,27,12,1,53,39,1,6,50,36,0,4,15,12,1,1,-4,-9,3,-7,79500000,0.035849,pre-covid
Ryan Murray,D,CBJ,2018-19,24,20,Standard (1-way),2825000,L,0,1,0,0,56,-0.06000000000000005,0.010000000000000009,-0.03,-0.05999999999999994,-20,5,-8,-4,46,8,4,-2,-10,13,1,72042,58398,8079,1952,71,58,4,3,1,0,0,0,27,24,3,0,22,18,3,0,30,25,1,2,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93,69,0,12,28,24,0,1,-10,-8,-2,0,79500000,0.035535,pre-covid
Ben Hutton,D,VAN,2018-19,25,-23,Standard (1-way),2800000,L,1,7,0,1,69,-0.030000000000000027,-0.02999999999999997,0.05000000000000002,0.020000000000000018,-124,-29,-17,-10,-143,-21,-10,-5,-15,78,7,92490,71839,9224,7420,112,86,10,8,5,3,0,1,55,52,2,0,27,22,4,1,30,22,3,3,3,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,102,82,0,13,16,5,0,8,-16,-14,-2,-2,79500000,0.03522,pre-covid
Richard Panik,F,ARI,2018-19,27,-3,Standard (1-way),2800000,L,0,2,1,0,75,0.030000000000000027,0.030000000000000027,0.01999999999999999,-0.040000000000000036,39,-7,17,-2,19,0,20,2,-8,67,5,74706,58795,5281,8432,136,114,8,12,13,10,1,0,137,124,9,3,46,38,7,1,38,32,3,1,22,14,0,6,4,3,0,0,5,3,2,0,13,7,4,0,52,43,0,8,20,18,0,2,-14,-2,-2,-8,79500000,0.03522,pre-covid
Ryan Reaves,F,VGK,2018-19,31,1,Standard (1-way),2775000,R,3,0,0,0,80,0.029999999999999916,0.010000000000000009,0,-0.050000000000000044,108,9,21,11,59,2,14,6,0,47,8,52177,47405,0,3297,95,82,0,12,9,6,0,3,305,296,0,8,37,35,0,2,11,11,0,0,14,10,0,3,5,3,0,2,40,36,0,4,54,48,0,0,24,24,0,0,10,10,0,0,-9,-7,0,0,79500000,0.034906,pre-covid
John Moore,D,BOS,2018-19,27,0,Standard (1-way),2750000,L,2,1,0,0,61,-0.10000000000000003,-0.040000000000000036,-0.1,-0.06999999999999995,-92,-9,-13,2,13,-5,-6,3,-8,7,1,68695,57455,7449,1478,97,88,3,3,4,1,0,1,77,71,4,1,10,9,0,0,24,18,4,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,76,58,0,7,9,8,0,1,-14,-12,-2,0,79500000,0.034591,pre-covid
Valtteri Filppula,F,NYI,2018-19,34,19,Standard (1-way),2750000,L,0,0,1,0,72,-0.08000000000000002,-0.03999999999999998,0.009999999999999995,-0.010000000000000009,-167,14,-10,2,-66,13,-1,3,-7,28,3,61617,48561,7338,2676,78,67,6,2,17,14,1,0,12,10,0,1,36,29,6,0,27,22,2,2,10,7,1,0,3,2,0,0,397,321,45,16,413,306,9,33,34,30,0,1,14,12,0,0,16,16,0,-2,79500000,0.034591,pre-covid
Adam McQuaid,D,CBJ,2018-19,31,2,Standard (1-way),2750000,R,0,0,0,1,50,-0.09999999999999998,-0.04999999999999999,0.010000000000000009,-0.92,-128,-8,-3,-4,-58,-1,3,0,-8,0,0,47402,41193,5015,30,27,26,0,0,3,3,0,0,122,109,11,0,11,9,2,0,19,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,67,0,0,4,3,1,0,-14,-16,0,0,79500000,0.034591,pre-covid
Erik Haula,F,VGK,2018-19,27,1,Standard (1-way),2750000,L,0,1,0,0,15,0.09999999999999998,0.050000000000000044,0.83,0.050000000000000044,67,2,10,5,39,2,8,5,0,24,1,14994,12062,180,2068,26,21,0,5,2,2,0,0,11,9,0,2,12,11,0,1,6,4,0,1,6,5,0,1,0,0,0,0,78,66,0,8,74,62,4,0,6,6,0,0,5,4,0,1,4,4,0,0,79500000,0.034591,pre-covid
Miles Wood,F,N.J,2018-19,22,-10,Standard (1-way),2750000,L,1,2,0,0,63,0.020000000000000018,0.020000000000000018,-0.09,-0.10999999999999999,35,-1,-7,-5,14,-4,-5,-3,0,24,9,51621,44735,12,4550,159,146,0,8,10,8,0,1,97,95,0,1,19,19,0,0,32,25,0,7,10,7,0,2,2,1,0,0,0,0,0,0,2,1,0,1,27,27,0,0,14,12,0,2,-21,-17,0,-4,79500000,0.034591,pre-covid
Riley Nash,F,CBJ,2018-19,29,-8,Standard (1-way),2750000,R,0,0,0,0,78,-0.030000000000000027,-0.010000000000000009,-0.23,-0.09999999999999998,18,-16,15,2,40,-14,15,2,-7,-1,0,50781,48171,1387,321,79,77,0,0,3,2,0,0,72,72,0,0,39,39,0,0,13,13,0,0,10,9,0,0,2,1,0,0,150,141,7,1,183,159,2,1,43,38,0,2,8,7,0,0,-2,-2,0,0,79500000,0.034591,pre-covid
Mark Pysyk,D,FLA,2018-19,26,-1,Standard (1-way),2733333,R,0,0,0,1,70,-0.09000000000000002,-0.020000000000000018,-0.11000000000000001,-0.040000000000000036,-105,-17,-12,-7,-20,-2,-3,2,-13,1,0,76808,68165,6913,169,64,61,0,0,1,1,0,0,133,121,12,0,35,29,4,0,72,68,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,69,0,6,10,8,1,0,-20,-16,-4,0,79500000,0.034382,pre-covid
Markus Nutivaara,D,CBJ,2018-19,24,3,Standard (1-way),2700000,L,0,0,0,0,80,-0.030000000000000027,-0.020000000000000018,-0.22,0.08000000000000007,16,2,10,5,13,0,6,2,-1,6,1,84946,80789,840,739,99,97,0,0,5,5,0,0,80,78,0,1,25,23,1,1,23,23,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,57,0,2,15,12,0,0,14,14,0,0,79500000,0.033962,pre-covid
Ben Lovejoy,D,DAL,2018-19,34,-1,Standard (1-way),2666667,R,0,0,0,0,71,-0.10000000000000003,-0.020000000000000018,0.04000000000000001,0.17000000000000004,-148,-18,-4,-4,-33,-3,18,5,-12,2,0,72814,55784,13363,159,95,88,7,0,2,2,0,0,76,63,11,0,23,16,7,0,38,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,78,0,10,7,7,0,0,-26,-26,0,0,79500000,0.033543,pre-covid
Ondrej Kase,F,ANA,2018-19,22,0,Standard (1-way),2600000,R,1,3,0,0,30,0.15999999999999998,0.09999999999999998,0.29000000000000004,-0.020000000000000018,97,4,2,2,59,6,6,3,0,38,1,28189,23191,36,3878,95,82,0,12,11,10,0,1,17,17,0,0,15,13,0,0,18,13,0,5,10,9,0,0,3,3,0,0,9,6,0,3,18,17,0,0,11,11,0,0,9,5,0,3,10,10,0,0,79500000,0.032704,pre-covid
Brian Boyle,F,NSH,2018-19,33,-14,Standard (1-way),2550000,L,7,2,1,1,73,0.030000000000000027,-0.03999999999999998,-0.06999999999999998,0.039999999999999925,36,-7,-19,-9,-49,-5,-6,-2,-11,115,15,58735,37985,6334,10860,122,81,4,29,17,9,1,5,145,125,5,15,22,13,8,0,17,11,4,2,17,7,1,7,9,3,1,4,170,78,9,69,163,79,48,19,50,38,0,9,6,2,1,2,-4,0,-4,0,79500000,0.032075,pre-covid
Derek Forbort,D,L.A,2018-19,26,-13,Standard (1-way),2525000,L,0,0,0,0,81,-0.11000000000000004,-0.02999999999999997,0.010000000000000009,-0.85,-314,-43,-35,-17,-153,-15,-7,-4,-27,0,0,100672,86003,10566,218,75,68,5,0,2,2,0,0,105,92,11,0,15,10,3,0,78,66,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139,97,0,10,12,12,0,0,-22,-22,0,0,79500000,0.031761,pre-covid
Ryan Ellis,D,NSH,2018-19,27,21,Standard (1-way),2500000,R,1,4,1,0,82,-0.040000000000000036,-0.020000000000000018,-0.010000000000000009,0.030000000000000027,55,9,12,7,61,9,14,4,-19,103,7,118041,89110,12076,9277,149,101,6,31,7,4,0,1,71,64,3,0,54,35,16,1,61,42,9,7,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,154,119,3,21,33,22,0,4,10,6,0,0,79500000,0.031447,pre-covid
Brayden McNabb,D,VGK,2018-19,27,11,Standard (1-way),2500000,L,0,0,0,1,81,-0.12999999999999995,-0.020000000000000018,-0.15999999999999998,0.18000000000000005,-86,-20,-7,-10,104,2,10,-1,-27,2,0,94705,77781,12636,210,84,74,8,0,4,3,0,0,200,185,11,0,37,30,7,0,39,35,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137,99,0,4,12,11,0,0,-38,-36,-2,0,79500000,0.031447,pre-covid
Thomas Hickey,D,NYI,2018-19,29,5,Standard (1-way),2500000,L,0,0,0,1,40,-0.06,0.019999999999999962,0,0.13,-106,-8,-14,-1,-29,3,-1,3,-9,0,0,44380,37468,4896,155,47,44,1,0,0,0,0,0,40,37,3,0,9,9,0,0,27,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,45,0,11,2,2,0,0,-16,-19,-2,0,79500000,0.031447,pre-covid
