player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Zach Trotman,D,BOS,2013-14,22,Entry-Level,665000,R,0,0,0,0,0,2,0.15999999999999998,0.11000000000000004,0,0.08999999999999997,7,0,-1,0,5,0,-1,0,0,2,0,1800,1600,0,200,4,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.010342,pre-covid
Vincent Trocheck,F,FLA,2013-14,19,Entry-Level,661667,R,1,0,1,0,-11,20,0.030000000000000027,0.040000000000000036,-0.07,-0.020000000000000018,-9,-15,-2,-4,0,-10,-3,-3,-7,32,2,22664,16506,2563,2959,38,26,3,8,5,2,1,1,39,37,0,0,13,7,6,0,8,6,0,2,7,1,2,3,3,0,1,1,166,117,26,18,182,129,7,36,11,9,0,1,3,3,0,0,4,4,0,0,64300000,0.01029,pre-covid
Mike Hoffman,F,OTT,2013-14,23,Standard (2-way),660000,L,1,2,0,0,-2,25,0.08999999999999997,0.010000000000000009,-0.33,0.030000000000000027,50,5,17,6,12,1,0,0,0,40,5,19778,15759,7,3255,61,45,0,14,3,2,0,1,18,17,0,0,18,18,0,0,9,9,0,0,9,3,0,4,1,0,0,1,6,4,1,0,3,3,0,0,7,6,0,0,3,1,0,2,6,6,0,2,64300000,0.010264,pre-covid
Eric Gelinas,D,N.J,2013-14,22,Entry-Level,660000,L,5,12,0,0,-3,60,0.07999999999999996,-0.020000000000000018,0.38,0.010000000000000009,115,18,17,10,-3,0,-5,-5,-1,102,17,60926,50681,375,8123,124,65,0,42,7,2,0,3,99,88,0,7,12,9,0,2,26,14,0,7,6,1,0,2,4,0,0,2,0,0,0,0,0,0,0,0,20,20,0,0,22,9,0,12,-12,-10,0,-4,64300000,0.010264,pre-covid
Taylor Beck,F,NSH,2013-14,22,Entry-Level,660000,R,0,0,0,0,-2,7,0.10999999999999999,0.06000000000000005,-0.2,0.010000000000000009,13,-2,0,0,8,-2,0,0,0,4,0,5393,4933,28,355,9,8,0,1,0,0,0,0,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,-6,-6,0,0,64300000,0.010264,pre-covid
Michael Bournival,F,MTL,2013-14,21,Entry-Level,660000,L,1,2,0,0,-9,60,-0.03999999999999998,-0.02999999999999997,0.06,-0.019999999999999907,-44,-8,-12,-1,-39,-5,-9,1,-5,12,3,37147,33532,2222,941,78,66,8,3,7,6,0,1,67,62,4,1,15,14,1,0,10,10,0,0,5,4,1,0,1,1,0,0,28,27,1,0,33,28,0,2,42,40,0,1,7,5,0,2,-6,-6,0,0,64300000,0.010264,pre-covid
Lane MacDermid,F,CGY,2013-14,23,Standard (2-way),660000,L,0,0,0,0,1,7,-0.010000000000000009,0,0,-0.95,5,1,-2,-1,5,1,-2,-1,0,0,0,2340,2335,0,3,1,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,3,0,0,2,2,0,0,0,0,0,0,64300000,0.010264,pre-covid
Greg McKegg,F,TOR,2013-14,21,Entry-Level,660000,L,0,0,0,0,0,1,0.52,0.56,0,0,1,0,0,0,1,0,0,0,0,0,0,223,223,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.010264,pre-covid
Darren Archibald,F,VAN,2013-14,23,Standard (2-way),660000,L,0,0,0,0,1,16,-0.04999999999999999,-0.040000000000000036,-0.31,-0.93,-2,1,-1,0,-1,1,-1,0,0,0,0,7485,7405,16,25,11,11,0,0,1,1,0,0,30,30,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,8,0,0,2,2,0,0,8,8,0,0,64300000,0.010264,pre-covid
Eriah Hayes,F,S.J,2013-14,24,Entry-Level,655000,R,0,0,0,0,-2,15,-0.020000000000000018,-0.010000000000000009,0,0.13,11,-2,-1,-2,10,-1,1,-1,0,0,0,7051,6972,0,22,17,17,0,0,1,1,0,0,40,40,0,0,2,2,0,0,3,3,0,0,1,1,0,0,1,1,0,0,9,9,0,0,12,12,0,0,10,10,0,0,0,0,0,0,4,4,0,0,64300000,0.010187,pre-covid
Matt Halischuk,F,WPG,2013-14,25,Standard (2-way),650000,R,0,0,0,0,-3,46,-0.11000000000000004,-0.07,-0.01999999999999999,0.13,-67,-8,-1,-7,-40,-3,2,-2,-5,2,0,31286,28215,2661,169,56,55,1,0,5,5,0,0,19,18,1,0,12,12,0,0,5,5,0,0,12,11,1,0,2,2,0,0,2,1,1,0,2,1,0,0,27,21,0,1,5,5,0,0,6,6,0,0,64300000,0.010109,pre-covid
Matt Taormina,D,T.B,2013-14,26,Standard (2-way),650000,L,0,0,0,0,0,7,0.09999999999999998,0.019999999999999907,0.16999999999999998,-0.020000000000000018,12,1,1,1,6,0,0,0,0,6,1,5627,4299,182,1018,6,3,0,2,0,0,0,0,5,4,1,0,2,2,0,0,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,64300000,0.010109,pre-covid
Yannick Weber,D,VAN,2013-14,24,Standard (1-way),650000,R,3,2,0,0,-7,49,0.030000000000000027,-0.010000000000000009,-0.07999999999999999,-0.06000000000000005,24,-1,-2,2,-19,-3,-6,0,0,53,5,35033,29489,576,4323,70,48,0,20,6,3,0,3,39,36,1,1,9,8,0,0,9,9,0,0,3,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,37,36,1,0,4,2,0,2,-12,-10,0,0,64300000,0.010109,pre-covid
Spencer Abbott,F,TOR,2013-14,25,Standard (2-way),650000,R,0,0,0,0,-2,1,-0.27999999999999997,-0.2,0,0,-6,-2,0,0,-6,-2,0,0,0,0,0,316,316,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.010109,pre-covid
Matt Bartkowski,D,BOS,2013-14,25,Standard (1-way),650000,L,0,0,0,0,24,64,-0.050000000000000044,-0.020000000000000018,-0.010000000000000009,0,-48,10,3,0,29,18,9,4,-7,4,0,75019,66069,6431,697,91,84,2,1,0,0,0,0,155,129,20,0,11,9,2,0,28,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,39,0,9,18,17,0,0,-22,-22,-2,0,64300000,0.010109,pre-covid
Steven Pinizzotto,F,EDM,2013-14,29,Standard (2-way),650000,R,0,0,0,0,-1,6,-0.020000000000000018,-0.010000000000000009,0,-0.87,-14,-1,-1,1,-13,-1,-1,1,0,0,0,3472,3393,0,13,2,2,0,0,0,0,0,0,10,10,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,64300000,0.010109,pre-covid
Jonathon Blum,D,MIN,2013-14,24,Standard (2-way),650000,R,0,0,0,0,-1,15,0.06,0.07000000000000006,-0.38,0.18000000000000005,19,-1,1,-1,29,0,1,-1,-1,1,1,10498,9824,153,257,11,11,0,0,0,0,0,0,10,10,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,1,1,1,0,0,2,2,0,0,64300000,0.010109,pre-covid
James Wright,F,WPG,2013-14,23,Standard (1-way),650000,L,0,0,0,0,-3,59,-0.13,-0.020000000000000018,-0.010000000000000009,0.07999999999999996,-100,-16,-19,-8,-3,-4,2,-2,-13,1,0,33910,25602,7751,110,41,34,7,0,0,0,0,0,63,63,0,0,22,11,11,0,19,10,9,0,6,3,3,0,0,0,0,0,126,75,47,0,143,78,1,15,20,15,0,2,2,2,0,0,4,4,-2,0,64300000,0.010109,pre-covid
Blair Jones,F,CGY,2013-14,26,Standard (1-way),650000,R,0,0,1,0,0,13,-0.020000000000000018,0.020000000000000018,0.03,0.050000000000000044,-17,-2,4,1,-11,0,3,1,-1,1,0,8709,7539,869,107,11,9,1,0,2,1,1,0,26,26,0,0,5,4,1,0,9,9,0,0,2,1,0,0,0,0,0,0,33,29,2,2,38,25,1,1,5,2,0,0,0,0,0,0,0,0,0,0,64300000,0.010109,pre-covid
Cameron Gaunce,D,DAL,2013-14,23,Standard (2-way),650000,L,0,0,0,0,1,9,0,0.010000000000000009,0.010000000000000009,-0.87,10,1,-3,-1,19,2,0,0,0,-1,0,7472,6789,487,43,9,9,0,0,0,0,0,0,11,11,0,0,3,1,2,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,64300000,0.010109,pre-covid
David Warsofsky,D,BOS,2013-14,23,Entry-Level,645833,L,0,0,0,0,1,6,0.05999999999999994,0,-0.09,0.13,24,4,3,1,15,2,1,-1,0,12,3,5821,4810,24,903,10,9,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,64300000,0.010044,pre-covid
Paul Byron,F,CGY,2013-14,24,Standard (2-way),643500,L,2,1,1,3,6,47,0.020000000000000018,0.030000000000000027,0.03,-0.050000000000000044,16,5,-10,-4,21,2,-5,-1,1,22,3,40729,34102,3644,1958,46,36,3,5,7,4,1,2,63,55,2,3,29,21,6,0,13,12,1,0,7,3,1,2,3,1,1,1,7,5,1,1,25,19,0,2,10,8,0,2,14,7,3,1,-1,1,-2,-2,64300000,0.010008,pre-covid
Patrick Holland,F,MTL,2013-14,21,Entry-Level,640000,R,0,0,0,0,0,5,-0.3,-0.26,-0.3,-0.92,-15,0,-1,0,-12,0,-1,0,0,0,0,2289,1982,284,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,64300000,0.009953,pre-covid
Patrick Wey,D,WSH,2013-14,22,Entry-Level,640000,R,0,0,0,0,0,9,-0.06,0.020000000000000018,-0.04,0,-47,-2,-9,-4,-33,-1,-6,-3,-2,0,0,7876,7139,688,0,5,5,0,0,0,0,0,0,11,11,0,0,1,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,2,2,0,0,64300000,0.009953,pre-covid
Jordan Caron,F,BOS,2013-14,22,Standard (1-way),640000,L,0,0,0,0,-8,35,-0.08000000000000002,-0.050000000000000044,-0.04000000000000001,0.12,-37,-9,-4,-3,-19,-7,-4,-2,-1,0,0,22941,21244,1394,154,52,50,2,0,1,1,0,0,47,46,1,0,11,11,0,0,7,7,0,0,4,4,0,0,0,0,0,0,1,1,0,0,3,3,0,0,9,8,0,0,2,2,0,0,-16,-16,0,0,64300000,0.009953,pre-covid
Colin McDonald,F,NYI,2013-14,28,Standard (1-way),637500,R,0,0,0,0,-22,70,-0.040000000000000036,-0.030000000000000027,-0.04999999999999999,-0.13,-28,-21,-2,-3,-26,-20,0,-2,-2,9,1,52030,48794,990,1614,96,93,0,3,8,8,0,0,217,216,0,1,17,16,1,0,13,13,0,0,7,7,0,0,1,1,0,0,7,6,0,1,8,7,1,0,15,13,0,0,10,9,0,0,26,30,-2,0,64300000,0.009914,pre-covid
Brian Flynn,F,BUF,2013-14,24,Standard (2-way),637500,R,0,0,1,0,-10,79,-0.09000000000000002,-0.010000000000000009,0.009999999999999995,-0.15000000000000002,-277,-27,-33,-12,-113,-13,-9,-4,-13,1,0,68346,55586,10547,544,102,90,8,1,6,5,1,0,51,49,1,1,28,17,8,1,15,13,2,0,11,10,0,0,3,3,0,0,184,148,28,2,205,156,5,11,55,34,0,5,7,6,0,0,6,4,0,0,64300000,0.009914,pre-covid
Connor Carrick,D,WSH,2013-14,19,Entry-Level,636667,R,0,0,0,0,-9,34,-0.09000000000000002,-0.03999999999999998,0.009999999999999995,0.019999999999999907,-124,-16,-8,-2,-90,-8,0,1,-6,8,0,32584,29283,2219,687,26,19,3,3,1,1,0,0,25,24,1,0,6,5,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,0,3,5,5,0,0,-10,-6,-2,0,64300000,0.009902,pre-covid
Luke Gazdic,F,EDM,2013-14,23,Standard (2-way),635000,L,0,0,0,0,-8,67,-0.08000000000000002,-0.08000000000000002,0,0.17000000000000004,-104,-7,-11,2,-107,-7,-11,1,0,5,1,23320,23073,16,177,30,29,0,1,2,2,0,0,103,103,0,0,6,6,0,0,11,11,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,22,22,0,0,2,2,0,0,-2,-2,0,0,64300000,0.009876,pre-covid
Colton Sissons,F,NSH,2013-14,19,Entry-Level,635000,R,0,0,0,0,0,17,-0.030000000000000027,-0.010000000000000009,0.12000000000000001,-0.83,-6,0,-1,-1,-2,0,-1,-1,0,0,0,10830,10107,636,2,13,12,1,0,1,1,0,0,9,9,0,0,6,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,70,68,2,0,74,68,0,1,9,8,0,0,3,3,0,0,-4,-4,0,0,64300000,0.009876,pre-covid
Cedric Paquette,F,T.B,2013-14,19,Entry-Level,633333,L,0,0,0,0,-1,2,-0.25000000000000006,-0.24,0,0,-1,1,-3,0,2,1,-1,0,0,0,0,1745,1601,43,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,2,0,13,11,0,0,4,4,0,0,1,1,0,0,0,0,0,0,64300000,0.00985,pre-covid
Joonas Nattinen,F,MTL,2013-14,22,Entry-Level,631667,R,0,0,0,0,0,1,-0.58,-0.56,0,0,-3,0,0,0,-3,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64300000,0.009824,pre-covid
Eric O'Dell,F,WPG,2013-14,23,Standard (2-way),630000,R,0,0,0,0,-2,30,0.020000000000000018,0,0,0,-5,-2,1,3,-6,-2,3,3,0,2,0,17443,16591,5,599,17,16,0,0,3,2,0,0,31,30,0,0,15,15,0,0,4,3,0,1,4,3,0,0,3,2,0,0,78,74,0,3,78,72,2,0,12,12,0,0,4,4,0,0,2,4,0,-2,64300000,0.009798,pre-covid
Tomas Tatar,F,DET,2013-14,22,Entry-Level,630000,L,2,4,0,0,9,73,0.14,0.06000000000000005,0,0,227,26,17,5,81,18,-2,0,0,132,9,62856,51597,0,9412,158,119,0,27,19,16,0,1,81,74,0,4,41,38,0,2,19,10,0,7,19,13,0,2,6,4,0,1,26,8,0,16,26,9,0,0,20,19,0,0,20,15,0,4,10,10,0,-4,64300000,0.009798,pre-covid
Freddie Hamilton,F,S.J,2013-14,21,Entry-Level,626667,R,0,0,0,0,-5,11,-0.10999999999999999,-0.09000000000000008,0,0.07999999999999996,-13,-5,1,0,-14,-5,1,0,0,1,0,6813,6528,37,64,13,12,0,1,0,0,0,0,24,24,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,13,0,1,22,21,0,0,3,3,0,0,0,0,0,0,0,0,0,0,64300000,0.009746,pre-covid
John Persson,F,NYI,2013-14,21,Entry-Level,626667,L,0,0,0,0,-4,10,-0.030000000000000027,-0.040000000000000036,0,0,3,-4,-3,-2,4,-4,-3,-2,0,0,0,7222,7207,0,13,16,16,0,0,1,1,0,0,18,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,6,0,0,0,0,0,0,2,2,0,0,64300000,0.009746,pre-covid
Adam Payerl,F,PIT,2013-14,22,Entry-Level,626666,R,0,0,0,0,-1,2,-0.13999999999999996,-0.15999999999999998,0,0,-5,-1,0,0,-5,-1,0,0,0,0,0,1098,1097,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,0,0,64300000,0.009746,pre-covid
Julian Melchiori,D,WPG,2013-14,21,Entry-Level,625000,L,0,0,0,0,-1,1,-0.31,-0.3,0,0,-3,-1,0,0,-3,-1,0,0,0,0,0,521,519,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,64300000,0.00972,pre-covid
Dustin Jeffrey,F,DAL,2013-14,25,Standard (1-way),625000,L,0,0,0,0,-4,34,-0.030000000000000027,-0.020000000000000018,0.22999999999999998,-0.030000000000000027,-7,-4,3,-1,-17,-3,2,-1,0,10,0,19525,18346,285,663,30,22,2,5,2,2,0,0,6,6,0,0,9,9,0,0,5,5,0,0,5,3,1,1,0,0,0,0,55,50,2,3,60,55,1,1,5,5,0,0,2,2,0,0,4,4,0,0,64300000,0.00972,pre-covid
Rob Klinkhammer,F,ARI,2013-14,26,Standard (1-way),625000,L,1,0,0,0,6,72,0.030000000000000027,0.040000000000000036,0,0.13,48,4,2,3,54,4,2,2,-3,6,1,49107,46973,953,273,103,101,0,1,11,9,0,1,168,165,1,0,14,13,0,0,13,13,0,0,10,8,0,1,5,3,0,1,1,1,0,0,5,4,0,0,7,6,0,0,9,9,0,0,12,12,0,0,64300000,0.00972,pre-covid
Pierre-Cedric Labrie,F,T.B,2013-14,26,Standard (1-way),625000,L,0,0,0,0,-4,13,-0.06,-0.06999999999999995,0,-1,-20,-4,-2,-1,-20,-4,-2,-1,0,0,0,5363,5312,20,31,2,2,0,0,0,0,0,0,24,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,-10,-10,0,0,64300000,0.00972,pre-covid
Matt Fraser,F,BOS,2013-14,23,Standard (2-way),625000,L,0,0,0,0,2,14,0.030000000000000027,0.010000000000000009,0,-0.030000000000000027,3,0,-2,-2,0,1,-1,-1,0,3,-1,8107,7914,0,152,13,13,0,0,2,2,0,0,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,5,5,0,0,0,0,0,0,2,2,0,0,64300000,0.00972,pre-covid
Sean Collins,F,CBJ,2013-14,24,Entry-Level,625000,L,0,0,0,0,1,6,-0.010000000000000009,0.010000000000000009,0,-0.83,-5,1,0,0,-5,1,0,0,0,0,0,2943,2902,0,16,6,6,0,0,0,0,0,0,9,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,64300000,0.00972,pre-covid
Michael Kostka,D,T.B,2013-14,27,Standard (2-way),625000,R,0,0,0,0,12,28,0.030000000000000027,0.010000000000000009,0.36,-0.1499999999999999,47,12,1,3,31,13,2,5,0,21,1,25916,23016,249,2199,49,41,0,4,4,3,0,0,26,26,0,0,4,4,0,0,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0,1,7,7,0,0,-2,-4,0,2,64300000,0.00972,pre-covid
Philip Samuelsson,D,PIT,2013-14,21,Entry-Level,623333,L,0,0,0,0,-1,5,-0.03999999999999998,-0.030000000000000027,0.09000000000000001,-0.89,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,4672,4317,297,17,5,5,0,0,0,0,0,0,5,4,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,64300000,0.009694,pre-covid
Ryan Sproul,D,DET,2013-14,20,Entry-Level,620000,R,0,0,0,0,0,1,0.39000000000000007,0.3,0,0.32999999999999996,3,0,0,0,1,0,0,0,0,2,0,1105,851,0,205,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,64300000,0.009642,pre-covid
Brandon Pirri,F,FLA,2013-14,22,Entry-Level,618333,L,3,3,0,0,6,49,0.040000000000000036,-0.020000000000000018,0,0.010000000000000009,48,12,7,5,-6,7,3,3,0,51,4,38150,33362,0,4215,80,61,0,17,13,9,0,3,24,22,0,2,16,16,0,0,7,5,0,1,6,5,0,1,3,2,0,1,204,175,0,26,250,233,0,0,15,14,0,0,12,9,0,3,8,10,0,-2,64300000,0.009616,pre-covid
Ben Chiarot,D,WPG,2013-14,22,Entry-Level,618333,L,0,0,0,0,-3,1,-0.22000000000000003,-0.24999999999999994,0,0,-5,-3,-1,-1,-5,-3,-1,-1,0,0,0,647,647,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.009616,pre-covid
Max Reinhart,F,CGY,2013-14,21,Entry-Level,618333,L,0,0,0,0,1,8,0,-0.019999999999999962,-0.13,-0.010000000000000009,-11,2,3,2,-16,1,2,2,0,4,1,5137,4822,42,258,7,5,0,1,0,0,0,0,1,1,0,0,3,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,2,7,7,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,64300000,0.009616,pre-covid
Joakim Nordstrom,F,CHI,2013-14,21,Entry-Level,616667,L,0,0,0,0,-6,16,-0.10999999999999993,-0.06999999999999995,-0.03,0.08999999999999997,-14,-5,3,-3,1,-2,5,0,-3,3,0,11218,9943,1021,71,26,25,1,0,1,1,0,0,17,16,1,0,9,9,0,0,2,2,0,0,3,3,0,0,1,1,0,0,10,10,0,0,17,13,0,2,7,6,0,0,2,2,0,0,0,2,-2,0,64300000,0.00959,pre-covid
Craig Cunningham,F,BOS,2013-14,22,Entry-Level,615000,R,0,0,0,0,0,2,0.040000000000000036,0.06000000000000005,-0.5,-1,-2,-1,-2,0,0,0,-2,0,-1,0,0,1138,1045,35,30,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64300000,0.009565,pre-covid
Jordan Szwarz,F,ARI,2013-14,22,Entry-Level,613353,R,0,0,0,0,-6,26,-0.04999999999999999,-0.010000000000000009,0.03,0.25,-16,-9,-6,-3,1,-6,-3,-2,-3,0,0,13489,11748,1656,26,25,24,1,0,3,3,0,0,23,23,0,0,7,3,4,0,1,1,0,0,2,2,0,0,1,1,0,0,1,1,0,0,2,2,0,0,7,5,0,0,0,0,0,0,0,-2,0,0,64300000,0.009539,pre-covid
Roman Horak,F,EDM,2013-14,22,Entry-Level,613333,L,0,0,0,0,-1,3,-0.13,-0.13,0,-0.42000000000000004,-19,-1,-1,0,-18,-1,-1,0,0,0,0,1695,1565,0,126,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,64300000,0.009539,pre-covid
Jean-Gabriel Pageau,F,OTT,2013-14,20,Entry-Level,613333,R,0,0,0,0,-5,28,-0.04999999999999999,-0.020000000000000018,0.03,-0.86,-28,-10,0,-1,1,-5,5,1,-5,0,0,17217,13968,2512,8,31,27,2,0,2,2,0,0,41,34,5,0,8,5,2,0,11,9,2,0,5,4,0,0,0,0,0,0,118,99,14,0,128,85,0,2,12,5,0,0,0,0,0,0,0,2,-2,0,64300000,0.009539,pre-covid
Tim Jackman,F,ANA,2013-14,31,Standard (1-way),612500,R,0,0,0,0,-3,36,0.020000000000000018,0.010000000000000009,0.07,0.18999999999999995,7,-3,3,2,3,-3,3,2,0,0,0,15340,15112,29,43,46,45,0,0,4,4,0,0,69,68,0,1,4,4,0,0,4,4,0,0,6,5,0,0,3,3,0,0,2,2,0,0,1,1,0,0,4,4,0,0,1,1,0,0,-21,-21,0,0,64300000,0.009526,pre-covid
Antoine Roussel,F,DAL,2013-14,23,Entry-Level,612500,L,0,0,0,2,2,81,-0.06,0.020000000000000018,-0.09000000000000001,-0.18999999999999995,-84,-16,-23,-6,38,-2,1,0,-13,2,0,64799,54630,7923,741,114,107,3,2,14,13,0,0,146,140,4,0,24,18,5,1,24,20,3,1,16,13,1,0,5,4,0,0,19,16,3,0,25,19,0,4,49,35,0,4,15,13,2,0,-31,-26,-15,8,64300000,0.009526,pre-covid
John McCarthy,F,S.J,2013-14,26,Standard (1-way),612500,L,0,0,0,0,-11,36,-0.11000000000000004,-0.06000000000000005,-0.03,0.12,-9,-15,-4,-4,14,-10,1,-2,-4,3,0,23883,20767,2433,266,49,46,3,0,1,1,0,0,25,25,0,0,9,8,1,0,9,8,0,0,6,6,0,0,0,0,0,0,71,66,2,2,62,54,2,0,17,9,0,1,1,1,0,0,0,0,0,0,64300000,0.009526,pre-covid
Nicolas Deslauriers,F,BUF,2013-14,22,Entry-Level,608333,L,0,0,0,0,-10,17,0.10000000000000003,0.050000000000000044,-0.19,-0.010000000000000009,7,-9,-11,-4,-7,-7,-11,-2,0,17,0,13405,11360,34,1776,30,27,0,3,1,1,0,0,51,51,0,0,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,0,0,0,0,-4,-4,0,0,64300000,0.009461,pre-covid
