player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Andrew Ference,D,BOS,2010-11,31,Standard (1-way),2250000,L,1,2,0,1,33,70,-0.050000000000000044,-0.020000000000000018,-0.04000000000000001,0,-82,11,-22,-5,-19,16,-6,-1,-9,17,3,75513,65676,7393,1375,78,69,3,3,3,3,0,0,74,62,12,0,4,4,0,0,28,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,65,1,7,12,10,0,1,-15,-19,-7,6,59400000,0.037879,pre-covid
Eric Fehr,F,WSH,2010-11,24,Standard (1-way),2200000,R,2,4,0,0,4,52,0.07999999999999996,0.010000000000000009,-0.21,-0.030000000000000027,128,12,24,6,30,-2,3,-2,0,85,10,39297,32500,9,5689,120,87,0,27,10,7,0,2,34,28,0,2,23,20,0,3,7,7,0,0,16,7,0,6,1,0,0,1,0,0,0,0,1,1,0,0,20,20,0,0,10,5,0,4,2,-4,0,0,59400000,0.037037,pre-covid
Blake Wheeler,F,ATL,2010-11,23,Standard (1-way),2200000,R,0,5,0,0,12,81,0.020000000000000018,0,0.07999999999999999,0,83,4,-8,-8,64,12,-5,-2,-13,67,7,78962,64182,6249,6414,179,155,9,9,18,18,0,0,74,69,3,1,40,33,4,1,29,26,0,2,15,10,2,2,2,2,0,0,52,44,2,5,96,71,9,6,47,37,0,6,26,19,0,5,-18,-18,0,0,59400000,0.037037,pre-covid
David Perron,F,STL,2010-11,22,Standard (1-way),2150000,R,0,0,0,1,7,10,0.10999999999999999,-0.040000000000000036,0.42,-0.020000000000000018,58,10,0,0,13,5,-4,-1,1,29,2,11051,7970,273,2364,29,15,0,7,5,5,0,0,6,4,0,1,9,7,0,1,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,59400000,0.036195,pre-covid
Chris Kelly,F,BOS,2010-11,29,Standard (1-way),2125000,L,0,0,1,2,-3,81,-0.09000000000000002,0,-0.01999999999999999,-0.16000000000000003,-162,-31,-16,-14,12,-20,-4,-6,-12,2,0,74931,60218,11799,820,113,96,9,1,14,9,1,0,81,77,2,1,40,25,12,1,25,20,4,0,7,3,0,0,3,0,0,0,466,364,68,11,450,341,8,28,54,30,0,7,14,11,2,0,5,3,0,2,59400000,0.035774,pre-covid
Carlo Colaiacovo,D,STL,2010-11,27,Standard (1-way),2125000,L,1,10,0,0,-4,65,0.07999999999999996,0,-0.06,-0.020000000000000018,182,11,9,2,41,-4,-5,0,-3,134,16,70728,57711,1202,10385,81,54,0,20,6,4,0,1,75,74,0,0,16,13,0,3,21,18,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,72,1,4,20,9,0,8,-2,0,0,0,59400000,0.035774,pre-covid
Shaone Morrisonn,D,BUF,2010-11,27,Standard (1-way),2075000,L,0,0,0,0,0,62,-0.11000000000000004,-0.040000000000000036,-0.05,0.16000000000000003,-100,-13,-9,-3,-9,-5,-4,0,-9,3,0,60166,51677,6370,356,44,38,1,1,1,0,0,0,110,99,8,0,14,13,0,0,15,12,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86,63,0,6,4,4,0,0,-3,-9,6,0,59400000,0.034933,pre-covid
Brooks Laich,F,WSH,2010-11,27,Standard (1-way),2066667,L,4,10,0,2,12,82,0.050000000000000044,0.020000000000000018,-0.04999999999999999,0.040000000000000036,119,27,11,5,25,13,0,-3,-7,186,17,90247,61584,10416,13427,207,136,12,41,16,9,1,2,113,89,10,11,38,25,5,5,32,19,6,5,25,10,1,7,10,4,1,2,269,158,39,47,255,151,36,44,54,32,0,15,32,20,2,6,-8,0,0,-6,59400000,0.034792,pre-covid
Andy Sutton,D,ANA,2010-11,35,35+ (1-way),2062500,L,0,1,0,2,3,39,-0.11000000000000004,-0.030000000000000027,0.009999999999999995,-0.07000000000000006,-108,-10,-6,-7,-32,-1,5,1,-9,2,1,34523,28650,5242,184,31,29,1,1,0,0,0,0,62,56,5,0,5,4,1,0,14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,68,0,1,4,1,2,1,-46,-38,-8,0,59400000,0.034722,pre-covid
Trent Hunter,F,NYI,2010-11,29,Standard (1-way),2000000,R,0,0,0,0,-3,17,0.020000000000000018,0.010000000000000009,0.16999999999999998,-0.010000000000000009,-6,-1,-1,2,-17,-4,-1,0,0,9,2,12914,11304,123,1203,30,26,0,2,1,1,0,0,36,35,0,1,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,5,5,0,0,3,3,0,0,-23,-19,0,-4,59400000,0.03367,pre-covid
Steve Bernier,F,FLA,2010-11,25,Standard (1-way),2000000,R,3,0,0,0,-14,68,-0.010000000000000009,-0.030000000000000027,-0.020000000000000004,0.010000000000000009,-32,-11,6,0,-51,-12,9,0,-5,44,6,53167,43334,3687,5029,97,80,4,11,5,2,0,2,112,103,0,6,22,19,3,0,14,12,1,1,13,10,0,1,3,1,0,1,4,2,1,1,13,9,3,1,35,30,0,4,10,10,0,0,-3,1,-2,-2,59400000,0.03367,pre-covid
Jan Hejda,D,CBJ,2010-11,32,Standard (1-way),2000000,L,0,0,0,1,-6,77,-0.08000000000000002,0,0.009999999999999995,0.030000000000000027,-133,-28,-27,-9,12,-11,-4,-5,-18,6,0,97584,80388,12583,649,79,68,2,2,5,4,0,0,152,124,21,0,21,18,3,0,30,25,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,158,113,0,12,15,10,1,0,-16,-8,-4,-2,59400000,0.03367,pre-covid
Alexandre Burrows,F,VAN,2010-11,29,Standard (1-way),2000000,L,2,0,2,1,26,72,-0.020000000000000018,0.020000000000000018,0.06,-0.050000000000000044,2,24,-8,1,59,18,-5,-4,-5,51,7,73577,57859,9262,4285,152,127,9,8,26,22,0,1,84,80,3,1,39,32,5,0,15,11,2,1,21,14,0,1,10,6,0,1,6,2,1,2,8,0,2,2,24,14,0,8,22,19,1,0,-1,9,-14,6,59400000,0.03367,pre-covid
Chris Neil,F,OTT,2010-11,31,Standard (1-way),2000000,R,0,0,0,0,-14,80,0.030000000000000027,0,-0.31,0.05999999999999994,24,-11,-1,-1,7,-15,-7,-4,0,30,3,61260,58293,11,2314,105,97,0,6,6,5,0,0,258,253,0,3,35,35,0,0,20,19,0,1,13,9,0,3,3,2,0,0,3,3,0,0,3,2,0,0,21,21,0,0,10,10,0,0,-30,-26,0,-4,59400000,0.03367,pre-covid
Anton Stralman,D,CBJ,2010-11,23,Standard (1-way),1950000,R,1,7,0,0,-11,51,0.09999999999999998,0.030000000000000027,0.06,-0.040000000000000036,155,2,11,-1,23,-9,-1,-6,-2,113,10,60387,48258,1055,8436,80,48,1,23,1,0,0,1,39,36,1,0,15,13,0,1,11,8,0,3,4,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,46,39,0,2,17,7,0,7,-4,0,0,-10,59400000,0.032828,pre-covid
Todd Bertuzzi,F,DET,2010-11,35,35+ (1-way),1937500,L,2,6,0,0,-7,81,0.020000000000000018,-0.050000000000000044,-0.11,0.010000000000000009,113,6,17,5,-11,-4,-7,-4,0,114,11,77551,67951,74,7176,138,114,0,19,16,13,0,2,110,102,0,4,30,28,0,1,46,43,0,2,9,4,0,1,4,2,0,1,18,10,0,5,22,18,2,0,21,21,0,0,29,22,0,5,-37,-29,0,-2,59400000,0.032618,pre-covid
Greg Zanon,D,MIN,2010-11,30,Standard (1-way),1933333,L,0,1,0,1,-6,82,-0.12,-0.04999999999999999,-0.009999999999999995,-0.010000000000000009,-393,-33,-46,-20,-192,-9,-25,-7,-23,3,2,105993,87791,14332,608,55,45,2,0,0,0,0,0,169,141,20,0,21,16,5,0,28,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,149,1,25,7,4,0,1,-22,-18,-6,0,59400000,0.032548,pre-covid
Lee Stempniak,F,ARI,2010-11,27,Standard (1-way),1900000,R,2,4,0,0,0,82,0.040000000000000036,-0.020000000000000018,-0.09,-0.040000000000000036,58,13,10,8,-18,5,0,2,-1,73,7,75047,64863,135,8822,199,167,0,25,19,14,0,2,124,116,0,7,46,42,0,1,26,23,0,1,14,8,0,3,6,2,0,1,18,15,1,2,27,19,0,0,21,20,0,0,19,15,0,4,22,20,0,0,59400000,0.031987,pre-covid
Drew Stafford,F,BUF,2010-11,24,Standard (1-way),1900000,R,12,8,0,0,14,62,0.08000000000000007,-0.010000000000000009,0.13,-0.030000000000000027,143,37,6,13,20,21,-5,6,-1,118,16,61521,47257,1276,10056,179,122,0,44,31,16,0,11,53,46,1,4,19,15,0,1,17,9,1,7,18,7,0,7,12,5,0,6,17,6,0,9,39,15,4,3,5,3,0,2,21,12,0,8,-16,-4,-4,-2,59400000,0.031987,pre-covid
Johnny Boychuk,D,BOS,2010-11,26,Standard (1-way),1875000,R,1,1,0,1,27,69,-0.010000000000000009,0.020000000000000018,0.06,0.010000000000000009,27,5,0,-1,91,12,13,6,-9,51,4,84884,70381,8326,4040,154,136,2,11,3,2,0,1,117,102,11,3,14,6,4,2,21,17,3,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,115,96,0,11,13,11,0,1,-10,2,-13,0,59400000,0.031566,pre-covid
Jason Chimera,F,WSH,2010-11,31,Standard (1-way),1875000,L,2,1,0,0,-12,81,-0.030000000000000027,-0.030000000000000027,0.03999999999999998,-0.030000000000000027,-11,-11,-10,0,-15,-8,-9,-2,-5,38,3,64371,55809,3951,2805,162,133,8,13,10,6,0,2,98,88,4,2,26,21,4,0,27,24,1,1,13,8,0,2,5,1,0,2,20,18,1,1,19,15,1,0,16,14,0,0,16,15,0,1,-6,-8,-3,3,59400000,0.031566,pre-covid
Gilbert Brule,F,EDM,2010-11,23,Standard (1-way),1850000,R,0,0,0,0,-7,41,0.030000000000000027,-0.020000000000000018,-0.06,0.06999999999999995,-41,-4,-6,-4,-64,-7,-8,-5,0,31,3,33929,29597,367,2970,72,59,0,11,7,6,0,1,95,93,1,1,9,8,0,1,29,27,0,2,2,1,0,1,1,1,0,0,106,79,0,23,93,71,4,4,16,15,0,1,2,2,0,0,-10,-4,0,-8,59400000,0.031145,pre-covid
Brandon Dubinsky,F,NYR,2010-11,24,Standard (1-way),1850000,L,4,7,1,2,-6,77,0.030000000000000027,0,0.020000000000000018,0.050000000000000044,46,0,12,3,-6,-6,7,4,-14,159,20,93388,66137,9223,12953,202,146,8,33,24,14,1,4,141,125,8,6,48,29,11,5,18,12,2,3,22,9,2,5,10,2,1,2,459,251,62,108,416,224,65,85,31,20,0,9,30,18,1,6,-6,4,-6,-2,59400000,0.031145,pre-covid
Steve Downie,F,T.B,2010-11,23,Standard (1-way),1850000,R,1,6,0,0,13,57,0.08999999999999997,0.020000000000000018,-0.11,0.010000000000000009,117,21,5,4,39,10,-2,1,0,66,8,49650,41768,51,7095,83,69,0,12,10,8,0,2,94,88,0,5,30,28,0,1,25,19,0,6,6,4,0,1,2,2,0,0,43,27,0,15,53,24,4,1,21,20,0,0,22,19,0,3,-3,1,5,-9,59400000,0.031145,pre-covid
Alex Goligoski,D,DAL,2010-11,24,Standard (1-way),1833333,L,6,17,0,0,19,83,0.09999999999999998,0.030000000000000027,0.07999999999999999,0.030000000000000027,262,43,27,19,90,20,4,7,-3,214,27,110689,79765,6278,18517,162,110,4,37,14,6,0,5,75,61,6,5,14,13,0,0,56,34,1,17,10,2,0,6,4,1,0,2,0,0,0,0,0,0,0,0,106,89,2,9,32,11,0,16,-10,-6,0,-2,59400000,0.030864,pre-covid
Kurtis Foster,D,EDM,2010-11,28,Standard (1-way),1800000,R,5,9,0,0,-12,74,0.13000000000000006,0,0.2,0.040000000000000036,116,12,-6,3,-82,-9,-23,-7,-2,167,21,78407,58282,663,15710,182,96,2,69,8,3,0,5,89,74,2,8,18,15,0,2,37,29,0,6,6,0,0,6,5,0,0,5,0,0,0,0,0,0,0,0,76,72,0,0,14,5,0,7,-24,-12,-2,-10,59400000,0.030303,pre-covid
Devin Setoguchi,F,S.J,2010-11,23,Standard (1-way),1800000,R,6,7,0,0,-8,72,0.05999999999999994,-0.010000000000000009,-0.07,-0.010000000000000009,192,13,37,17,56,3,14,8,0,139,13,65690,55952,103,7928,199,152,0,44,22,17,0,4,138,129,0,3,29,27,0,2,45,39,0,4,27,18,0,8,9,7,0,1,5,4,0,0,6,4,0,0,25,24,0,0,19,12,0,6,18,12,0,-4,59400000,0.030303,pre-covid
Matt Cooke,F,PIT,2010-11,31,Standard (1-way),1800000,L,0,0,3,3,13,67,-0.08000000000000007,-0.010000000000000009,-0.06,-0.050000000000000044,-75,4,-12,0,23,7,4,2,-4,33,0,62855,47891,10515,3041,95,71,12,6,12,6,2,0,192,161,24,5,23,16,7,0,19,17,1,1,11,5,0,1,3,0,0,0,8,5,1,0,21,5,0,7,39,21,1,6,18,13,3,0,-44,-42,-8,4,59400000,0.030303,pre-covid
Martin Hanzal,F,ARI,2010-11,23,Standard (1-way),1800000,L,8,1,0,0,-3,61,0.06000000000000005,0.030000000000000027,0,0.010000000000000009,59,11,6,7,31,1,-3,1,-14,141,17,71379,50936,7042,10620,149,109,9,29,16,9,0,7,147,130,5,7,28,25,2,0,23,15,3,4,17,5,1,10,8,3,0,5,518,347,39,89,511,348,81,37,35,21,0,8,10,8,0,0,-10,2,-6,-4,59400000,0.030303,pre-covid
Kent Huskins,D,S.J,2010-11,31,Standard (1-way),1700000,L,0,0,0,0,9,50,-0.030000000000000027,0.020000000000000018,0.010000000000000009,-0.12,41,3,0,-4,77,9,1,-2,-5,3,0,49847,44198,4286,238,38,36,1,0,2,2,0,0,18,17,1,0,10,10,0,0,21,20,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,0,2,8,7,0,0,-12,-10,-2,0,59400000,0.02862,pre-covid
Matt Walker,D,PHI,2010-11,30,Standard (1-way),1700000,R,0,0,0,0,0,4,-0.14,-0.16000000000000003,-0.12,0,-11,0,-1,0,-11,0,-1,0,0,0,0,2792,2779,13,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,59400000,0.02862,pre-covid
Alex Tanguay,F,CGY,2010-11,30,Standard (1-way),1700000,L,3,17,0,0,0,79,0.040000000000000036,-0.030000000000000027,-0.020000000000000018,0.020000000000000018,146,20,22,6,24,12,3,0,-12,164,22,93670,67730,5986,16118,120,82,3,26,22,17,0,2,31,26,1,1,49,37,4,2,57,40,3,12,18,11,1,3,7,4,0,2,42,15,9,5,65,29,4,14,38,25,3,6,47,27,0,11,12,14,0,-2,59400000,0.02862,pre-covid
Jussi Jokinen,F,CAR,2010-11,27,Standard (1-way),1700000,L,7,9,0,0,3,70,0.08000000000000007,0.010000000000000009,0.009999999999999981,-0.010000000000000009,106,21,18,11,-18,4,0,2,-6,137,17,72496,51680,3422,13144,136,91,4,29,19,9,0,5,45,45,0,0,39,31,4,3,38,26,1,10,19,8,0,9,8,3,0,4,169,96,18,41,151,85,22,22,38,31,0,4,33,20,0,10,22,6,10,4,59400000,0.02862,pre-covid
Mark Stuart,D,ATL,2010-11,26,Standard (1-way),1675000,L,0,0,0,0,-1,54,-0.09000000000000002,-0.040000000000000036,-0.04999999999999999,-0.18999999999999995,-113,-9,-16,-7,-49,-3,-6,-2,-8,3,0,50726,43689,5993,386,41,40,0,0,2,2,0,0,107,92,14,0,12,9,3,0,23,17,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,75,1,4,4,4,0,0,6,6,-2,2,59400000,0.028199,pre-covid
Nicklas Grossmann,D,DAL,2010-11,25,Standard (1-way),1625000,L,0,0,0,0,5,59,-0.09000000000000002,-0.010000000000000009,0.03,-0.010000000000000009,-178,-12,-19,-10,-67,5,-4,2,-14,4,-1,64420,54400,7952,414,38,32,2,2,1,1,0,0,161,136,20,0,8,7,1,0,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,53,0,12,9,9,0,0,-16,-14,-4,0,59400000,0.027357,pre-covid
Chris Higgins,F,VAN,2010-11,27,Standard (1-way),1600000,L,2,1,0,1,6,62,0.030000000000000027,0.050000000000000044,0.009999999999999995,-0.06999999999999995,31,1,-4,0,90,5,3,1,-5,35,1,60632,47579,6274,5194,160,139,6,14,13,12,0,1,80,72,3,2,40,28,11,0,12,10,0,2,11,9,0,2,4,3,0,1,41,25,2,14,44,28,6,6,36,23,0,10,15,14,1,0,8,8,0,0,59400000,0.026936,pre-covid
Shane O'Brien,D,NSH,2010-11,26,Standard (1-way),1600000,L,0,0,0,0,-1,80,-0.10000000000000003,-0.010000000000000009,0,-0.020000000000000018,-223,-16,-19,-5,-39,0,-4,4,-13,1,0,82159,67196,13079,390,50,46,2,0,2,1,0,0,164,142,20,0,30,19,9,0,50,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,54,0,5,7,6,0,0,-34,-32,-8,2,59400000,0.026936,pre-covid
Radek Martinek,D,NYI,2010-11,33,Standard (1-way),1500000,R,1,0,0,0,-5,64,-0.08000000000000002,-0.019999999999999962,-0.03999999999999998,-0.07999999999999996,-100,-17,-14,-3,-18,-7,3,1,-12,17,4,80047,66146,8895,1975,97,83,4,6,3,2,0,1,69,60,6,2,34,29,3,1,39,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,114,0,6,13,11,0,0,-4,2,-8,2,59400000,0.025253,pre-covid
Matt Niskanen,D,PIT,2010-11,23,Standard (1-way),1500000,R,0,5,0,0,-9,63,0.07000000000000006,0.020000000000000018,0.04000000000000001,0.020000000000000018,46,5,-2,3,-23,2,-7,1,-2,82,6,62476,52325,1725,6649,77,54,0,17,1,1,0,0,122,108,3,6,7,6,0,1,16,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66,57,0,3,9,3,0,5,-30,-26,-2,-2,59400000,0.025253,pre-covid
Joel Ward,F,NSH,2010-11,29,Standard (1-way),1500000,R,7,2,0,2,3,80,0.030000000000000027,0.030000000000000027,0.1,0.040000000000000036,5,-5,18,9,10,-4,7,1,-12,78,8,81948,63715,8820,7054,157,120,12,16,10,4,0,4,67,63,2,1,51,39,9,2,29,20,5,1,25,13,1,8,8,2,0,4,82,45,14,19,86,44,13,16,57,36,0,16,19,17,1,0,-4,2,-6,-2,59400000,0.025253,pre-covid
Travis Moen,F,MTL,2010-11,28,Standard (1-way),1500000,L,0,0,1,0,-4,79,-0.13,-0.07,-0.01999999999999999,-0.59,-197,-19,-26,-17,-53,-5,-8,-5,-13,-2,0,62517,50807,10737,274,99,90,9,0,6,5,1,0,129,122,6,1,15,10,5,0,7,6,1,0,11,9,1,0,1,1,0,0,8,3,4,0,14,14,0,0,42,25,1,2,10,10,0,0,14,14,-6,-3,59400000,0.025253,pre-covid
Matt Hunwick,D,COL,2010-11,25,Standard (1-way),1450000,L,0,3,0,0,-12,73,-0.02999999999999997,-0.019999999999999962,-0.05000000000000002,-0.020000000000000018,-144,-28,-28,-20,-104,-9,-9,-6,-21,75,7,81084,63919,7158,7514,100,80,2,15,1,1,0,0,65,51,9,2,26,19,5,0,36,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,50,1,12,12,9,0,3,-8,0,-2,-4,59400000,0.024411,pre-covid
Jay McClement,F,COL,2010-11,27,Standard (1-way),1450000,L,1,0,0,1,-21,80,-0.14,-0.050000000000000044,-0.020000000000000004,0.08999999999999997,-277,-53,-46,-24,-74,-22,-13,-6,-24,3,1,80120,64205,12900,534,127,111,8,2,7,6,0,1,75,67,5,0,37,34,2,0,21,19,1,0,10,9,0,0,1,1,0,0,595,420,134,15,557,375,5,49,63,33,0,6,13,12,1,0,-12,-12,0,0,59400000,0.024411,pre-covid
Jack Johnson,D,L.A,2010-11,23,Standard (1-way),1425000,L,4,27,0,1,-23,82,0.050000000000000044,-0.040000000000000036,0.06,-0.030000000000000027,122,9,19,18,-83,-14,3,1,0,220,23,114135,87110,4618,18044,153,89,1,49,5,2,0,3,84,72,7,1,16,13,2,1,59,47,1,9,5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,133,109,7,5,37,10,1,20,-22,-22,2,-2,59400000,0.02399,pre-covid
Anton Babchuk,D,CGY,2010-11,26,Standard (1-way),1400000,R,6,7,1,1,14,82,0.06000000000000005,0.010000000000000009,0.04000000000000001,-0.030000000000000027,190,32,20,10,75,14,3,4,-1,125,21,79762,63164,2321,11726,132,84,2,42,11,3,1,6,19,17,1,0,19,16,0,3,42,28,2,11,5,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,156,135,4,5,24,16,1,7,-18,-18,0,0,59400000,0.023569,pre-covid
Chris Campoli,D,CHI,2010-11,25,Standard (1-way),1400000,L,1,2,0,0,3,77,0.010000000000000009,0.010000000000000009,0.03,-0.030000000000000027,35,-8,1,-9,82,2,9,-1,-12,51,6,88412,72852,7297,5819,84,65,0,16,4,3,0,1,99,93,2,3,19,13,2,4,32,26,3,2,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,91,70,2,12,17,15,0,1,-4,-6,0,0,59400000,0.023569,pre-covid
Cal Clutterbuck,F,MIN,2010-11,22,Standard (1-way),1400000,R,4,1,0,1,-5,76,0.02999999999999997,0.010000000000000009,0.07999999999999999,-0.010000000000000009,-43,-1,-16,0,-62,-2,-11,1,-6,95,9,72265,54504,6545,9308,191,152,7,22,19,14,0,4,336,290,10,26,24,18,4,0,25,18,3,3,11,4,1,2,4,1,0,2,3,2,0,0,8,5,2,0,32,25,0,7,15,11,1,1,-2,-1,2,-5,59400000,0.023569,pre-covid
Eric Nystrom,F,MIN,2010-11,27,Standard (1-way),1400000,L,1,0,0,0,-13,82,-0.10999999999999999,-0.06999999999999995,-0.04000000000000001,-0.05999999999999994,-280,-26,-35,-14,-176,-17,-19,-4,-9,4,1,65478,56105,7446,1275,83,76,2,3,4,2,0,1,169,158,5,6,19,14,5,0,17,16,0,0,5,3,0,1,1,0,0,0,45,42,1,1,86,77,3,4,31,24,0,6,8,7,0,0,14,8,0,8,59400000,0.023569,pre-covid
Pascal Dupuis,F,PIT,2010-11,31,Standard (1-way),1400000,L,0,0,4,1,15,81,-0.09000000000000002,-0.040000000000000036,0.03,-0.07000000000000006,-112,3,-15,-7,-4,12,-1,1,-11,14,2,81939,65984,11535,2033,171,145,18,2,17,12,4,0,117,97,8,4,33,25,5,1,14,11,1,0,11,9,0,0,5,4,0,0,6,2,3,1,22,10,1,3,55,37,0,5,20,16,0,0,-28,-26,-4,0,59400000,0.023569,pre-covid
Torrey Mitchell,F,S.J,2010-11,25,Standard (1-way),1366667,R,0,0,0,0,10,66,-0.010000000000000009,0.04999999999999993,-0.06999999999999999,-0.030000000000000027,91,1,7,0,136,8,16,4,-9,5,0,52852,47247,4067,498,116,112,1,1,9,9,0,0,57,57,0,0,32,29,2,0,25,23,1,0,14,14,0,0,3,3,0,0,99,87,5,5,104,93,2,2,27,20,0,1,14,12,0,0,-6,4,-6,-2,59400000,0.023008,pre-covid
Francis Bouillon,D,NSH,2010-11,34,Standard (1-way),1350000,L,0,2,0,0,-3,44,-0.040000000000000036,-0.06,-0.009999999999999981,-0.010000000000000009,-72,-5,-7,-2,-56,-1,-4,-2,-5,30,1,53411,45059,3736,3282,47,40,1,5,1,1,0,0,133,116,11,1,13,8,1,1,24,21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,0,4,9,7,0,1,4,2,0,0,59400000,0.022727,pre-covid
Kevin Klein,D,NSH,2010-11,25,Standard (1-way),1350000,R,0,0,0,1,12,81,-0.14,-0.06,-0.010000000000000009,0.030000000000000027,-318,-15,-25,-10,-104,10,5,5,-22,5,0,101048,82388,14774,1132,99,85,9,2,2,2,0,0,128,115,10,0,31,28,2,0,61,50,8,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,173,141,0,11,16,14,1,0,0,-8,0,2,59400000,0.022727,pre-covid
Benoit Pouliot,F,MTL,2010-11,23,Standard (1-way),1350000,L,1,0,0,0,0,79,0.07000000000000006,0.040000000000000036,-0.15,-0.010000000000000009,115,7,7,1,69,3,5,-1,0,47,5,54679,50085,60,3790,129,113,0,13,13,12,0,1,110,110,0,0,26,24,0,0,14,12,0,1,9,7,0,2,2,2,0,0,10,8,0,0,12,10,0,0,20,20,0,0,17,17,0,0,-26,-30,0,2,59400000,0.022727,pre-covid
Rich Peverley,F,BOS,2010-11,27,Standard (1-way),1325000,R,6,6,2,1,-10,82,0.040000000000000036,0.020000000000000018,0.009999999999999981,0,27,-7,1,3,-19,-16,-9,-3,-11,135,15,89829,67144,7893,11618,201,153,10,27,18,10,2,4,32,31,1,0,63,44,14,1,23,16,3,4,18,7,5,3,6,1,1,2,657,424,82,102,519,335,80,54,44,31,0,9,23,12,1,5,2,-2,-6,0,59400000,0.022306,pre-covid
Jarkko Ruutu,F,ANA,2010-11,34,Standard (1-way),1300000,L,0,0,0,1,-4,73,-0.07,0.010000000000000009,0.020000000000000004,0.09999999999999998,-85,-19,-24,-17,20,-3,-3,-3,-15,1,0,49807,41229,8001,227,66,61,5,0,3,3,0,0,131,116,15,0,17,13,4,0,23,19,4,0,6,6,0,0,1,1,0,0,8,3,4,0,12,5,0,5,29,19,0,3,9,8,1,0,-18,-18,-7,0,59400000,0.021886,pre-covid
