player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Mikhail Grabovski,F,TOR,2012-13,28,Standard (1-way),5500000,L,0,3,0,0,-20,48,0.03999999999999998,0,0.9,0.010000000000000009,-38,-3,-2,5,-84,-10,-16,0,0,42,7,44842,38629,76,4731,80,74,0,5,9,9,0,0,34,30,0,3,19,18,0,0,32,29,0,1,4,3,0,0,3,3,0,0,323,281,1,26,315,264,8,0,20,18,0,0,7,3,0,3,2,2,0,0,60000000,0.091667,pre-covid
Sergei Gonchar,D,OTT,2012-13,38,35+ (1-way),5500000,L,2,13,0,1,1,45,0.040000000000000036,-0.010000000000000009,-0.09,0.020000000000000018,64,13,10,9,17,3,2,1,-4,120,11,64737,45967,5714,9453,85,52,1,24,3,1,0,1,25,15,2,5,10,7,2,1,28,22,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,48,2,10,24,13,0,8,-22,-22,0,0,60000000,0.091667,pre-covid
Shawn Horcoff,F,EDM,2012-13,33,Standard (1-way),5500000,L,3,1,0,0,8,31,-0.020000000000000018,-0.040000000000000036,-0.06999999999999999,0.08999999999999997,-70,13,-2,4,-48,9,-3,0,-6,42,11,31350,21215,4417,4469,41,32,1,6,7,4,0,3,24,22,2,0,6,4,1,1,19,13,1,3,5,1,0,3,2,0,0,2,245,140,32,56,255,164,31,47,20,17,0,3,5,4,0,1,-12,-14,0,0,60000000,0.091667,pre-covid
Tyler Myers,D,BUF,2012-13,22,Standard (1-way),5500000,R,1,2,0,0,-8,39,-0.010000000000000009,0,-0.06,0,-58,-20,-18,-14,-26,-6,-2,-3,-10,48,1,49874,37915,4870,4995,48,33,1,13,3,2,0,1,58,44,11,1,11,8,3,0,30,22,2,6,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,56,41,0,8,5,3,0,2,-22,-16,-4,0,60000000,0.091667,pre-covid
James Wisniewski,D,CBJ,2012-13,28,Standard (1-way),5500000,R,4,1,0,1,-1,30,0.08000000000000007,0.020000000000000018,0.06999999999999998,0.039999999999999925,44,6,12,6,-25,-1,2,4,0,80,7,41095,31035,2652,5440,62,31,0,25,5,1,0,3,53,49,3,0,11,7,1,1,15,10,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,45,0,2,9,6,1,1,-2,0,-2,0,60000000,0.091667,pre-covid
Phil Kessel,F,TOR,2012-13,24,Standard (1-way),5400000,R,7,15,0,0,0,48,0.12000000000000005,0.030000000000000027,0.6000000000000001,-0.010000000000000009,44,21,13,12,-74,6,1,7,0,89,17,57053,45809,67,8474,161,116,1,32,20,14,0,6,16,13,0,3,25,21,0,2,45,35,0,10,12,7,0,3,5,3,0,2,5,3,1,0,3,3,0,0,23,19,0,0,32,17,0,13,4,6,2,-4,60000000,0.09,pre-covid
Corey Perry,F,ANA,2012-13,27,Standard (1-way),5325000,R,5,6,0,1,10,44,0.10000000000000003,0.06,0.009999999999999981,-0.030000000000000027,131,25,18,11,57,10,8,3,-4,85,16,50344,38756,2336,6884,128,94,4,21,15,9,0,4,49,47,0,1,18,15,2,0,21,13,1,7,17,10,2,3,6,3,0,2,6,5,0,1,23,14,1,3,18,15,1,2,21,14,1,5,-18,-14,0,0,60000000,0.08875,pre-covid
Ryan Getzlaf,F,ANA,2012-13,27,Standard (1-way),5325000,R,5,13,4,0,16,44,0.09000000000000002,0.030000000000000027,0.09999999999999998,0.010000000000000009,129,29,16,12,53,12,4,3,-2,87,15,53311,39958,3711,6793,99,67,8,21,15,6,3,4,89,80,2,6,27,22,3,1,31,21,4,4,9,3,1,4,7,2,1,3,355,275,25,35,384,296,28,28,42,31,1,6,34,20,0,10,-12,-16,2,2,60000000,0.08875,pre-covid
Jason Pominville,F,MIN,2012-13,29,Standard (1-way),5300000,R,2,7,1,0,0,47,0.06,0,-0.020000000000000004,-0.010000000000000009,20,-2,16,4,-36,4,9,2,-10,107,8,56907,39839,4223,9109,118,77,3,19,14,9,1,2,21,19,0,1,38,28,5,1,13,7,4,2,8,4,0,2,4,2,0,1,51,19,3,12,54,15,17,3,35,22,2,9,20,12,0,7,14,10,0,2,60000000,0.088333,pre-covid
Shane Doan,F,ARI,2012-13,35,35+ (1-way),5300000,R,0,3,0,0,6,48,0.08000000000000007,0.020000000000000018,0.05000000000000002,-0.07000000000000006,88,12,8,8,17,4,9,5,0,67,5,51998,42358,532,7505,129,99,0,20,13,9,0,0,118,95,2,15,23,18,0,3,20,9,0,9,7,5,0,1,1,1,0,0,4,3,0,1,11,8,2,0,10,9,0,1,14,11,0,3,-8,2,0,-8,60000000,0.088333,pre-covid
Marian Hossa,F,CHI,2012-13,33,Standard (1-way),5275000,L,7,5,1,1,28,40,0.09999999999999998,0.039999999999999925,0.06,0.030000000000000027,165,27,20,4,87,18,8,2,-3,71,4,43299,31933,3175,5870,116,74,6,14,17,8,1,1,12,12,0,0,48,33,8,1,14,13,0,0,12,5,2,0,4,1,0,0,1,0,0,0,2,1,0,0,13,11,0,2,14,11,1,1,-2,-2,0,0,60000000,0.087917,pre-covid
Jeff Carter,F,L.A,2012-13,27,Standard (1-way),5272727,R,9,5,0,0,6,48,0.05999999999999994,-0.009999999999999898,0.030000000000000013,0.029999999999999916,126,16,39,20,37,-4,14,4,-6,92,18,50625,37677,3460,6747,133,93,3,26,26,15,0,7,25,23,1,1,23,19,3,0,31,20,2,6,15,9,0,4,12,6,0,4,202,145,10,35,182,130,25,16,23,12,0,4,7,4,0,2,0,-2,0,0,60000000,0.087879,pre-covid
Evander Kane,F,WPG,2012-13,20,Standard (1-way),5250000,L,2,2,0,0,-3,48,0.040000000000000036,-0.010000000000000009,0.16000000000000003,-0.010000000000000009,47,3,15,7,-21,-2,5,4,-3,60,6,58903,47413,2793,6575,191,150,11,17,17,14,0,2,147,138,4,1,25,20,3,1,31,24,2,2,13,9,0,2,6,3,0,2,13,9,2,0,20,13,3,2,22,19,0,2,16,10,0,2,-8,-12,5,-7,60000000,0.0875,pre-covid
David Krejci,F,BOS,2012-13,26,Standard (1-way),5250000,R,1,9,0,0,14,47,0.07999999999999996,0.020000000000000018,0,-0.06000000000000005,133,9,6,5,74,6,-2,2,-1,56,6,52182,43289,871,5757,93,79,1,9,10,10,0,0,41,39,0,1,20,12,1,3,25,20,0,4,7,4,0,1,2,2,0,0,361,297,7,36,293,252,13,4,27,25,1,0,23,14,0,6,-10,-8,0,0,60000000,0.0875,pre-covid
Keith Yandle,D,ARI,2012-13,25,Standard (1-way),5250000,L,5,5,0,0,4,48,0.11999999999999994,0.030000000000000027,0.10999999999999999,-0.020000000000000018,154,21,7,8,34,6,-3,-1,0,100,14,64072,52327,230,9707,130,89,0,33,10,5,0,5,18,16,0,2,20,18,0,1,30,21,0,7,7,3,0,4,3,1,0,2,0,0,0,0,0,0,0,0,40,37,0,0,20,13,0,5,-8,-14,0,0,60000000,0.0875,pre-covid
Dennis Wideman,D,CGY,2012-13,29,Standard (1-way),5250000,R,4,9,0,1,-9,46,0.03999999999999998,0,0.07999999999999999,-0.030000000000000027,-8,-1,-7,-9,-36,-14,-7,-12,-5,86,14,69058,51521,5698,9056,94,60,0,31,6,2,0,4,40,34,4,1,16,11,2,2,37,27,2,7,4,1,0,3,2,0,0,2,0,0,0,0,1,1,0,0,100,82,0,14,16,6,0,7,6,12,-2,-2,60000000,0.0875,pre-covid
Jamie Benn,F,DAL,2012-13,22,Standard (1-way),5250000,L,3,7,0,0,-12,41,0.12000000000000005,0.010000000000000009,-0.020000000000000004,0.09999999999999998,57,4,7,4,-30,-8,-7,0,0,90,11,48979,38205,993,7453,110,87,0,13,12,8,0,2,71,68,0,1,41,35,1,3,31,26,1,1,12,7,0,3,3,2,0,1,327,257,6,47,382,277,39,9,32,31,0,1,21,12,0,6,-1,-3,2,-2,60000000,0.0875,pre-covid
Dustin Byfuglien,D,WPG,2012-13,27,Standard (1-way),5200000,R,4,6,0,0,-1,43,0.10000000000000003,0.010000000000000009,0.06,0.020000000000000018,89,9,12,3,-19,-2,-2,0,-1,98,9,62960,51026,1192,8869,142,92,3,34,8,2,0,4,80,70,0,6,26,18,2,4,50,46,1,3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,40,1,2,20,12,0,6,-24,-24,0,2,60000000,0.086667,pre-covid
Bobby Ryan,F,ANA,2012-13,25,Standard (1-way),5100000,R,2,5,0,0,4,46,0.08000000000000002,0.020000000000000018,0.31,-0.040000000000000036,73,17,12,9,2,5,-1,3,0,65,11,45775,38562,78,5246,101,80,0,13,11,9,0,2,80,73,0,2,24,22,0,0,23,20,1,2,7,4,0,1,3,2,0,1,25,23,0,1,56,48,0,1,29,25,0,0,19,13,0,4,14,14,0,-2,60000000,0.085,pre-covid
Paul Martin,D,PIT,2012-13,31,Standard (1-way),5000000,L,3,10,0,0,19,34,0,-0.020000000000000018,0.020000000000000004,0.07000000000000006,33,22,2,6,12,11,4,2,-10,94,15,51663,37473,6082,6316,38,27,0,10,6,4,0,2,17,14,2,0,14,11,3,0,12,8,3,1,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,50,30,4,11,17,9,0,5,-12,-12,0,0,60000000,0.083333,pre-covid
Brian Gionta,F,MTL,2012-13,33,Standard (1-way),5000000,R,5,3,0,0,1,48,0.040000000000000036,-0.010000000000000009,-0.010000000000000009,0,90,21,25,12,24,4,2,0,-4,87,18,52195,39548,2043,7922,112,92,3,11,14,9,0,4,37,34,2,1,23,20,1,0,15,11,2,0,14,8,0,4,7,3,0,3,14,7,1,4,28,20,4,2,23,19,0,2,12,8,0,2,20,18,2,0,60000000,0.083333,pre-covid
Patrice Bergeron,F,BOS,2012-13,26,Standard (1-way),5000000,R,6,2,0,1,26,42,0.07999999999999996,0.06999999999999995,0.04999999999999999,0,170,27,17,8,126,18,5,5,-2,59,6,48622,35970,5066,5279,125,92,3,20,10,6,0,2,28,24,1,1,23,19,1,2,28,19,1,7,13,8,1,1,3,1,0,1,549,396,65,48,335,237,27,39,25,17,0,3,22,15,1,2,6,8,-2,0,60000000,0.083333,pre-covid
Tomas Plekanec,F,MTL,2012-13,29,Standard (1-way),5000000,L,4,14,0,0,-2,47,0,-0.020000000000000018,-0.03,-0.010000000000000009,52,11,13,7,28,5,3,1,-11,88,17,54175,37527,5498,7754,133,97,3,20,14,10,0,3,26,23,0,2,15,13,1,1,22,15,3,2,11,2,0,7,4,1,0,2,486,335,61,51,475,314,55,57,17,13,0,2,19,7,0,9,-4,0,-2,0,60000000,0.083333,pre-covid
Mike Ribeiro,F,WSH,2012-13,32,Standard (1-way),5000000,L,6,22,0,0,-6,48,0.07,-0.04999999999999999,0.06000000000000001,0.010000000000000009,47,33,20,18,-68,-2,-3,-1,-1,118,36,51360,40039,439,9059,63,48,0,9,13,7,0,5,55,51,0,2,22,17,1,3,22,15,0,7,11,6,0,4,6,3,0,2,226,209,2,7,279,253,3,5,29,27,0,0,36,13,0,19,-10,-10,2,-4,60000000,0.083333,pre-covid
James Neal,F,PIT,2012-13,24,Standard (1-way),5000000,L,11,7,0,0,2,40,0.2,0.050000000000000044,-0.02,0.07000000000000006,189,30,26,10,33,7,-1,-1,0,130,18,41882,31510,31,8562,136,93,0,33,21,11,0,7,56,52,0,3,11,9,0,1,7,5,0,0,14,6,0,4,7,2,0,3,1,1,0,0,5,5,0,0,17,14,0,0,15,7,0,7,-6,-8,0,0,60000000,0.083333,pre-covid
Ryan O'Reilly,F,COL,2012-13,21,Standard (1-way),5000000,L,3,3,0,0,-3,29,0.13999999999999996,0.07000000000000006,-0.09000000000000001,0.13,102,3,7,1,50,1,5,3,-3,56,8,32204,25262,1564,4126,66,43,1,13,6,3,0,2,7,6,0,0,34,27,2,4,10,6,1,3,4,2,0,1,2,0,0,1,241,200,14,11,215,174,15,14,14,10,1,1,14,10,0,3,10,8,2,0,60000000,0.083333,pre-covid
Ales Hemsky,F,EDM,2012-13,28,Standard (1-way),5000000,R,5,4,0,0,-6,38,0.08000000000000002,-0.010000000000000009,-0.09,0.039999999999999925,3,11,4,7,-61,-2,-8,-3,0,58,15,35804,28496,104,5611,82,60,0,13,9,4,0,5,11,10,0,1,16,16,0,0,17,15,0,2,7,2,0,4,5,1,0,4,12,9,0,2,12,9,1,0,9,9,0,0,11,7,0,4,-8,-8,0,0,60000000,0.083333,pre-covid
Ryan Kesler,F,VAN,2012-13,27,Standard (1-way),5000000,R,3,3,0,0,-7,17,0.020000000000000018,-0.020000000000000018,-0.04999999999999999,-0.050000000000000044,-18,-1,0,2,-24,-4,-4,-1,-3,26,6,19330,13791,1744,3096,36,20,1,11,4,2,0,2,30,28,1,0,9,6,2,1,12,11,0,1,4,2,0,1,3,2,0,1,174,128,21,17,129,93,9,16,13,7,0,6,9,6,0,2,4,4,4,-4,60000000,0.083333,pre-covid
Daniel Alfredsson,F,OTT,2012-13,39,35+ (1-way),4875000,R,6,10,1,2,6,47,0.07999999999999996,0.020000000000000018,0.07999999999999999,0.06000000000000005,116,12,24,9,19,-2,4,-2,-3,113,12,54566,39197,4378,7927,101,59,5,25,10,5,0,3,28,23,2,3,37,25,10,0,36,24,3,6,14,6,1,2,5,2,0,1,16,9,4,1,22,18,1,2,30,20,0,7,16,5,1,5,-1,-1,0,0,60000000,0.08125,pre-covid
Niklas Kronwall,D,DET,2012-13,31,Standard (1-way),4750000,L,2,14,0,0,-6,48,0.040000000000000036,0.010000000000000009,0.009999999999999995,0.010000000000000009,60,8,-10,-2,1,-2,-8,-4,-11,120,19,70162,50392,7034,9815,68,32,2,26,5,2,0,2,42,36,3,2,11,9,0,1,21,19,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,83,67,0,9,24,8,0,12,-20,-14,-4,0,60000000,0.079167,pre-covid
Tuomo Ruutu,F,CAR,2012-13,29,Standard (1-way),4750000,L,0,0,0,0,-6,17,0.07000000000000006,0.040000000000000036,-0.04,-0.12,18,-6,-2,-6,8,-3,0,-3,0,9,0,15544,14056,21,1330,30,28,0,1,4,4,0,0,51,51,0,0,12,11,0,0,8,7,0,1,7,7,0,0,1,1,0,0,1,1,0,0,7,6,0,1,7,7,0,0,5,5,0,0,-6,-4,0,-2,60000000,0.079167,pre-covid
Andy McDonald,F,STL,2012-13,34,Standard (1-way),4700000,L,1,6,0,0,-2,37,0.040000000000000036,-0.030000000000000027,0.07999999999999999,-0.020000000000000018,93,10,3,2,34,4,-3,-3,-1,71,11,38304,29405,1190,5418,86,65,1,14,7,6,0,1,10,8,1,1,13,13,0,0,18,12,0,5,5,2,0,2,2,1,0,1,95,37,5,41,103,53,27,5,13,11,0,0,14,6,0,6,10,10,0,0,60000000,0.078333,pre-covid
R.J. Umberger,F,CBJ,2012-13,30,Standard (1-way),4600000,L,2,3,0,0,3,48,0.010000000000000009,-0.03999999999999998,0,-0.020000000000000018,-24,12,7,2,-82,4,1,1,-3,62,11,53248,40939,2889,7116,96,67,2,17,8,5,0,2,51,44,3,2,22,19,2,1,11,9,0,2,9,3,1,2,4,1,0,2,54,24,4,12,54,28,11,5,45,36,0,7,10,7,0,3,12,8,2,-2,60000000,0.076667,pre-covid
Kevin Bieksa,D,VAN,2012-13,31,Standard (1-way),4600000,R,2,1,0,0,5,36,-0.010000000000000009,-0.020000000000000018,-0.009999999999999995,-0.020000000000000018,-61,7,-3,5,-57,3,0,6,-7,46,6,47392,37212,4309,4454,77,56,1,10,6,2,0,1,60,54,3,1,21,17,1,1,23,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,1,10,6,5,0,1,-14,-14,0,-2,60000000,0.076667,pre-covid
Alex Goligoski,D,DAL,2012-13,26,Standard (1-way),4600000,L,0,11,0,1,4,47,0.07,0.040000000000000036,0.04999999999999999,-0.10999999999999999,-3,18,4,6,-24,9,-4,2,-3,61,16,63127,49466,3841,7663,80,64,0,14,3,3,0,0,56,53,3,0,5,4,1,0,38,35,1,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,66,48,6,11,24,12,1,10,4,0,0,0,60000000,0.076667,pre-covid
Jason Garrison,D,VAN,2012-13,27,Standard (1-way),4600000,L,3,3,0,0,19,47,0.020000000000000018,0.030000000000000027,-0.01999999999999999,0.010000000000000009,11,16,6,7,13,13,2,5,-14,58,9,61166,47169,6314,5968,94,58,1,26,8,5,0,2,36,29,4,2,16,10,5,1,24,20,3,1,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,58,50,1,7,8,5,0,2,-24,-20,0,0,60000000,0.076667,pre-covid
Jaromir Jagr,F,BOS,2012-13,40,35+ (1-way),4500000,L,6,8,0,0,-3,45,0.12999999999999995,0.030000000000000027,-0.17,-0.020000000000000018,88,16,6,5,-26,2,-11,-1,0,92,13,49491,39719,40,7605,115,71,0,31,16,8,0,5,13,13,0,0,19,17,0,1,28,21,0,6,15,5,0,6,6,2,0,3,0,0,0,0,1,0,0,0,10,8,1,0,19,14,0,3,0,12,0,-8,60000000,0.075,pre-covid
Ray Whitney,F,DAL,2012-13,40,35+ (1-way),4500000,R,4,8,0,0,1,32,0.16999999999999993,0.06,0.30000000000000004,0.029999999999999916,80,13,4,1,10,6,-2,0,0,68,8,37240,29030,88,6795,62,41,1,18,11,7,0,4,10,10,0,0,29,26,0,1,41,24,0,13,5,3,0,1,2,1,0,1,16,4,0,11,35,10,4,1,14,11,2,0,18,10,0,6,4,6,0,0,60000000,0.075,pre-covid
Ryan Malone,F,T.B,2012-13,32,Standard (1-way),4500000,L,2,0,0,0,-3,24,0.04999999999999999,-0.04999999999999999,-0.03,-0.010000000000000009,-7,8,1,-1,-43,-1,1,-3,0,29,7,22663,17215,1042,3389,37,29,1,5,6,4,0,2,49,44,0,4,14,11,1,2,7,4,0,3,5,2,0,1,3,2,0,1,9,4,0,5,14,8,4,1,9,9,0,0,2,1,0,0,-6,-4,2,-6,60000000,0.075,pre-covid
Joni Pitkanen,D,CAR,2012-13,28,Standard (1-way),4500000,L,0,2,0,0,2,22,0.040000000000000036,0,0.07999999999999999,0.04999999999999993,26,0,6,-1,8,-1,0,-1,-4,43,4,30119,22341,2065,4084,34,29,0,4,1,1,0,0,16,12,3,1,11,7,1,1,12,10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,25,2,4,8,4,0,2,-6,-4,0,-2,60000000,0.075,pre-covid
Ville Leino,F,BUF,2012-13,28,Standard (1-way),4500000,L,1,1,0,0,0,8,0.06,-0.010000000000000009,0,0.06000000000000005,1,2,0,1,-12,0,0,0,0,10,1,7586,6551,5,800,11,8,0,2,2,1,0,1,5,4,0,1,1,1,0,0,2,2,0,0,1,1,0,0,1,1,0,0,4,3,0,1,6,5,0,0,2,2,0,0,4,3,0,0,-6,-6,0,0,60000000,0.075,pre-covid
Teemu Selanne,F,ANA,2012-13,41,35+ (1-way),4500000,R,4,5,0,0,-9,46,0.07,-0.019999999999999962,0.89,-0.020000000000000018,49,3,9,7,-57,-3,-4,-1,0,87,8,43311,36038,53,5513,96,64,1,20,12,7,0,3,8,8,0,0,23,19,0,0,31,25,0,6,7,3,0,2,4,1,0,1,85,49,0,32,83,60,4,0,10,9,0,0,12,8,0,3,4,2,0,0,60000000,0.075,pre-covid
Erik Cole,F,DAL,2012-13,33,Standard (1-way),4500000,L,1,2,0,0,-6,47,0.030000000000000027,-0.02999999999999997,0.009999999999999995,0,-18,6,-1,4,-71,-4,-10,-2,-5,70,10,46226,34250,2262,7566,86,66,2,10,9,8,0,1,101,79,9,8,18,13,1,1,17,15,0,1,10,8,0,1,3,3,0,0,22,13,0,6,45,16,12,1,27,24,0,3,4,2,0,2,22,20,4,-6,60000000,0.075,pre-covid
Ron Hainsey,D,WPG,2012-13,31,Standard (1-way),4500000,L,0,1,0,0,-8,47,-0.10000000000000003,-0.030000000000000027,-0.13,-0.010000000000000009,-113,-24,-6,-3,-24,-13,1,-1,-12,12,0,64465,52983,7575,1693,52,44,2,4,0,0,0,0,36,29,4,0,8,6,1,1,32,28,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,95,0,13,13,10,0,0,-2,0,-2,0,60000000,0.075,pre-covid
Dan Hamhuis,D,VAN,2012-13,29,Standard (1-way),4500000,L,0,6,1,0,9,47,0,0.040000000000000036,-0.04000000000000001,-0.010000000000000009,-21,3,0,3,5,7,1,6,-12,58,8,65960,49642,8018,5863,62,45,0,13,4,3,0,0,47,40,5,1,20,16,3,0,31,22,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,45,1,11,20,12,0,6,0,0,-2,4,60000000,0.075,pre-covid
Martin Erat,F,WSH,2012-13,30,Standard (1-way),4500000,L,1,7,0,0,-6,45,0.04999999999999999,0.010000000000000009,0.06999999999999999,0.010000000000000009,21,0,8,0,-29,-6,-1,-1,-2,81,7,48388,37941,2342,6033,69,50,1,15,5,3,0,1,48,45,0,2,18,17,0,0,35,28,0,4,5,4,0,0,2,1,0,0,32,26,1,5,30,12,11,1,12,10,0,1,19,11,0,5,-11,-5,-2,-2,60000000,0.075,pre-covid
David Backes,F,STL,2012-13,28,Standard (1-way),4500000,R,1,4,0,1,5,48,0.020000000000000018,0,0.03,0.020000000000000018,84,9,5,3,59,5,3,-2,-5,78,8,56480,42938,4765,6040,100,83,6,8,6,4,0,0,158,145,4,8,30,23,3,1,10,8,1,1,13,7,0,4,3,2,0,0,477,377,35,35,435,312,41,52,41,34,0,6,22,15,1,4,-30,-24,2,-10,60000000,0.075,pre-covid
Brooks Laich,F,WSH,2012-13,29,Standard (1-way),4500000,L,0,1,0,0,2,9,-0.09000000000000002,0,-0.07,-0.050000000000000044,-39,-1,-3,1,-13,2,-4,0,-3,2,1,8930,7019,1116,369,10,6,3,0,1,1,0,0,14,12,2,0,2,0,1,0,5,4,1,0,2,1,1,0,0,0,0,0,41,30,7,0,40,21,1,7,6,3,0,2,3,2,0,1,-4,-4,0,0,60000000,0.075,pre-covid
Fedor Tyutin,D,CBJ,2012-13,28,Standard (1-way),4500000,L,0,5,0,1,9,48,-0.010000000000000009,0.010000000000000009,-0.03,-0.010000000000000009,-56,2,-14,-7,-32,8,-8,0,-9,57,6,69395,52233,6994,7618,56,36,1,9,4,3,0,0,58,42,6,5,9,9,0,0,19,13,3,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,58,39,1,12,18,10,1,4,-14,-16,0,2,60000000,0.075,pre-covid
Braydon Coburn,D,PHI,2012-13,27,Standard (1-way),4500000,L,0,0,0,0,-10,33,-0.12000000000000005,-0.030000000000000027,0.01999999999999999,0.09999999999999998,-74,-21,-10,-11,-7,-9,4,0,-8,8,0,44780,35628,6142,742,38,30,4,2,1,1,0,0,76,66,7,0,12,10,1,0,31,20,11,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,61,43,0,7,4,3,0,0,-30,-26,-2,0,60000000,0.075,pre-covid
Tomas Fleischmann,F,FLA,2012-13,28,Standard (1-way),4500000,L,2,11,1,0,-10,48,0.050000000000000044,0,0.030000000000000013,0,-5,0,2,6,-67,-10,-8,0,-5,69,13,53954,42982,2499,6530,121,85,2,23,12,9,1,2,29,26,0,0,27,27,0,0,26,21,0,4,11,4,2,1,2,1,1,0,10,7,2,1,10,5,0,1,10,9,0,1,23,11,0,10,0,0,0,0,60000000,0.075,pre-covid
Olli Jokinen,F,WPG,2012-13,33,Standard (1-way),4500000,L,0,1,0,0,-19,45,0.06000000000000005,-0.010000000000000009,-0.18,0.030000000000000027,44,-13,11,0,-29,-19,1,-1,0,60,5,46243,38680,49,5852,85,60,0,16,7,5,0,0,91,82,0,4,14,12,0,0,17,13,0,3,9,5,0,3,3,3,0,0,300,253,1,27,330,289,1,1,27,27,0,0,7,4,0,1,4,4,0,0,60000000,0.075,pre-covid
David Legwand,F,NSH,2012-13,31,Standard (1-way),4500000,L,2,2,0,0,-6,48,0.02999999999999997,-0.009999999999999953,0.01999999999999999,0.020000000000000018,22,-6,9,-4,-24,0,6,-4,-6,73,4,53066,42262,2984,5524,78,52,2,15,12,10,0,2,20,19,0,0,31,25,5,0,32,22,1,7,12,8,1,1,5,4,0,1,362,276,24,40,359,284,27,16,20,15,0,4,13,9,0,2,-4,-2,0,-2,60000000,0.075,pre-covid
Kris Versteeg,F,FLA,2012-13,26,Standard (1-way),4400000,R,0,1,0,0,-8,10,0.010000000000000009,-0.07,-0.020000000000000004,0.010000000000000009,-4,-7,-2,-2,-23,-8,-3,-2,-1,24,1,10130,8202,253,1427,20,13,0,6,2,2,0,0,5,5,0,0,7,7,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,3,0,0,2,1,0,0,-4,-6,0,0,60000000,0.073333,pre-covid
Andrew Ladd,F,WPG,2012-13,26,Standard (1-way),4400000,L,3,3,0,0,10,48,0.06000000000000005,0.030000000000000027,-0.03,0.020000000000000018,72,13,9,1,15,8,-3,-1,-9,83,9,56680,43469,3938,7123,121,85,4,18,18,11,0,3,98,87,5,5,25,18,5,0,16,10,2,2,13,4,0,5,6,2,0,2,29,22,1,6,25,19,2,0,26,21,0,4,28,20,0,2,-2,-2,0,0,60000000,0.073333,pre-covid
Jack Johnson,D,CBJ,2012-13,25,Standard (1-way),4357143,L,3,5,0,0,-5,44,-0.010000000000000009,-0.03999999999999998,0.03,0.030000000000000027,-85,-5,-10,-8,-105,-5,-11,-1,-9,100,12,68571,49610,7204,8793,96,55,1,25,5,2,0,3,66,50,10,2,9,6,2,1,20,13,1,4,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,90,64,1,19,14,8,0,5,-2,-2,0,0,60000000,0.072619,pre-covid
